id,original_price,sell_price,stocks,variations_types,size
344663,60,59,0,[],0
344700,40,40,1332,[],0
344711,185,169,152,[],0
344712,235,224,83,[],0
344748,15,13,921,[],0
344753,25,22,0,[],0
344757,50,46,477,[],0
344774,40,40,780,[],0
344775,40,40,835,[],0
344799,65,67,615,[],0
345034,106,101,324,[],0
345036,260,247,297,[],0
345039,98,94,185,[],0
345116,40,41,185,[],0
345121,20,20,215,[],0
345202,190,173,26,[],0
345204,190,173,36,[],0
345205,190,173,21,[],0
345206,320,292,53,[],0
345283,240,219,22,[],0
345285,240,219,21,[],0
345317,45,39,0,[],0
345330,130,82,36,[],0
345332,130,119,0,[],0
345343,40,41,772,[],0
345349,95,91,44,[],0
345574,295,273,82,[],0
345591,275,251,224,[],0
345596,275,251,32,[],0
345597,275,251,19,[],0
345598,275,251,15,[],0
345602,199,182,0,[],0
345689,79,84,73,[],0
345729,75,46,0,[],0
345730,56,51,0,[],0
345731,57,39,0,[],0
345879,85,101,519,[],0
345884,60,52,85,[],0
345955,399,399,0,[],0
345956,399,344,29,[],0
345957,1895,1725,0,[],0
345959,1895,1535,5,[],0
345990,41,39,375,[],0
346188,120,118,299,[],0
346209,320,304,231,[],0
346306,25,23,412,[],0
346380,50,46,282,[],0
346390,185,182,0,[],0
346405,50,50,0,[],0
346406,360,353,0,[],0
346408,297,271,0,[],0
346409,247,225,0,[],0
346410,272,248,0,[],0
346411,169,154,0,[],0
346412,135,123,0,[],0
346413,45,41,0,[],0
346415,95,87,0,[],0
346417,85,81,18,[],0
346440,175,142,46,[],0
346441,875,709,23,[],0
346443,149,121,67,[],0
346444,740,541,17,[],0
346447,585,474,23,[],0
346469,269,245,0,[],0
346471,189,172,0,[],0
346515,650,559,137,[],0
346542,270,246,50,[],0
346544,250,228,52,[],0
346546,1700,1377,256,[],0
346547,855,847,7,[],0
346549,855,847,13,[],0
346550,855,847,23,[],0
346552,855,847,0,[],0
346554,95,98,93,[],0
346558,95,98,324,[],0
346559,95,98,685,[],0
346561,95,98,0,[],0
346563,85,84,0,[],0
346566,145,143,12,[],0
346569,180,177,8,[],0
347696,50,46,0,[],0
347719,12,12,0,[],0
347732,12,12,0,[],0
347735,60,57,0,[],0
347737,100,91,47,[],0
347742,60,65,110,[],0
347758,12,12,305,[],0
347767,192,166,0,[],0
347768,192,166,0,[],0
347773,75,69,1111,[],0
347777,100,91,0,[],0
347779,70,61,686,[],0
347919,100,91,59,[],0
348029,135,123,0,[],0
348033,330,301,0,[],0
348035,335,305,0,[],0
348068,90,89,177,[],0
348070,85,94,0,[],0
348076,63,58,366,[],0
348080,50,49,810,[],0
348084,250,228,57,[],0
348091,95,94,454,[],0
348132,110,108,89,[],0
348383,320,276,0,[],0
348387,72,62,0,[],0
349781,85,74,0,[],0
349782,30,28,282,[],0
349860,40,37,0,[],0
349869,40,37,2,[],0
350015,247,225,41,[],0
350101,45,39,258,[],0
350102,45,43,331,[],0
350253,230,210,0,[],0
350255,103,98,0,[],0
350258,500,490,0,[],0
350259,800,784,0,[],0
350325,3250,2178,0,[],0
350637,230,198,233,[],0
350640,230,251,213,[],0
350642,250,228,0,[],0
350644,250,251,52,[],0
350683,60,55,120,[],0
350691,99,91,0,[],0
350698,90,91,84,[],0
350699,90,91,103,[],0
350701,50,55,164,[],0
350767,108,93,83,[],0
351031,159,172,125,[],0
351035,159,172,62,[],0
351039,159,172,136,[],0
351050,140,146,63,[],0
351055,120,110,28,[],0
351065,120,110,0,[],0
351072,60,55,308,[],0
351076,10,10,440,[],0
351130,240,219,0,[],0
351131,250,255,14,[],0
351202,900,819,146,[],0
351359,10,10,97,[],0
351360,20,20,0,[],0
351401,180,171,0,[],0
351403,60,57,156,[],0
351583,84,77,0,[],0
351590,295,269,10,[],0
351591,295,269,13,[],0
351592,295,292,29,[],0
351703,125,146,25,[],0
351746,250,228,0,[],0
351747,140,128,33,[],0
351748,209,191,0,[],0
351782,36,31,0,[],0
351784,60,55,1188,[],0
351793,50,46,0,[],0
351835,45,42,213,[],0
351836,45,42,459,[],0
351842,85,78,114,[],0
351846,50,55,186,[],0
351847,60,55,139,[],0
351854,50,55,195,[],0
351858,50,55,181,[],0
351863,50,55,97,[],0
351865,70,64,22,[],0
351874,75,87,195,[],0
351878,60,55,298,[],0
351881,70,64,159,[],0
351884,50,55,199,[],0
351885,50,55,275,[],0
351889,80,73,253,[],0
351890,60,55,116,[],0
351894,50,55,81,[],0
351895,60,55,178,[],0
352195,80,73,242,[],0
352216,50,73,206,[],0
352219,80,73,148,[],0
352226,80,73,266,[],0
352326,135,101,0,[],0
352436,47,43,0,[],0
352493,200,182,396,[],0
352533,450,441,70,[],0
352679,240,219,71,[],0
352681,80,71,163,[],0
352682,130,112,264,[],0
352791,405,405,73,[],0
352797,345,342,20,[],0
352817,160,169,135,[],0
352826,209,191,0,[],0
352836,140,138,24,[],0
352848,102,104,129,[],0
352934,240,219,0,[],0
352936,50,46,1511,[],0
352937,115,105,0,[],0
352962,230,210,0,[],0
352983,32,31,361,[],0
353021,240,219,909,[],0
353034,1080,1026,8,[],0
353086,170,114,103,[],0
353090,155,89,172,[],0
353091,170,114,53,[],0
353092,91,79,0,[],0
353093,105,86,0,[],0
353095,110,48,16,[],0
353096,50,46,141,[],0
353097,110,58,81,[],0
353098,52,48,138,[],0
353099,45,37,127,[],0
353101,28,21,0,[],0
353126,10,10,0,[],0
353127,120,114,40,[],0
353191,123,112,605,[],0
353207,315,314,35,[],0
353229,90,89,58,[],0
353231,90,89,264,[],0
353232,90,89,0,[],0
353288,90,89,88,[],0
353329,304,277,129,[],0
353429,114,109,0,[],0
353443,499,455,14,[],0
353478,65,60,279,[],0
353479,720,656,0,[],0
353540,170,147,0,[],0
353545,170,147,47,[],0
353546,170,147,79,[],0
353547,55,37,73,[],0
353574,55,37,0,[],0
353575,55,37,65,[],0
353634,1350,1229,5,[],0
353644,1280,1265,14,[],0
353647,20,19,68,[],0
353658,20,19,479,[],0
353710,149,136,0,[],0
353856,34,30,263,[],0
353857,68,59,668,[],0
353859,60,52,402,[],0
353860,58,50,245,[],0
353861,47,41,436,[],0
353862,58,50,380,[],0
353863,26,24,258,[],0
353865,26,24,300,[],0
353866,79,72,298,[],0
353869,60,55,12,[],0
353870,114,109,0,[],0
353874,330,324,341,[],0
353885,70,69,0,[],0
353893,40,27,613,[],0
353894,54,27,1578,[],0
353895,40,27,1156,[],0
353896,40,27,278,[],0
353917,55,48,0,[],0
353923,65,60,0,[],0
353928,65,60,0,[],0
353931,55,51,0,[],0
353933,55,51,1,[],0
353936,55,51,0,[],0
353937,55,51,0,[],0
353994,360,328,10,[],0
354090,60,52,0,[],0
354096,144,124,0,[],0
354112,80,79,1796,[],0
354120,150,137,32,[],0
354121,150,137,27,[],0
354122,96,88,0,[],0
354198,499,455,0,[],0
354199,700,452,48,[],0
354202,700,452,22,[],0
354203,700,452,74,[],0
354204,65,62,0,[],0
354205,65,67,44,[],0
354218,90,86,0,[],0
354241,172,172,22,[],0
354264,65,60,0,[],0
354279,450,228,58,[],0
354306,350,319,0,[],0
354467,20,19,0,[],0
354493,10,10,1358,[],0
354494,10,10,0,[],0
354540,2000,1140,5,[],0
354650,850,689,0,[],0
354686,50,41,0,[],0
354687,50,41,0,[],0
354688,50,41,0,[],0
355157,200,182,0,[],0
355158,200,182,0,[],0
355217,960,826,4,[],0
355218,960,826,0,[],0
355240,249,202,0,[],0
355448,60,55,57,[],0
355451,60,55,95,[],0
355453,55,51,57,[],0
355454,170,155,0,[],0
355584,50,29,0,[],0
355598,195,168,0,[],0
355740,30,30,4203,[],0
355861,40,37,0,[],0
355862,48,44,124,[],0
355863,56,51,280,[],0
356099,65,60,0,[],0
356111,150,137,0,[],0
356169,175,151,0,[],0
356417,100,91,249,[],0
356418,125,114,98,[],0
356419,95,87,280,[],0
356420,130,119,33,[],0
356424,99,91,0,[],0
356518,230,210,87,[],0
356608,86,85,724,[],0
356612,86,85,427,[],0
356613,86,74,190,[],0
356647,100,91,234,[],0
356648,160,146,220,[],0
356649,100,91,178,[],0
356650,40,38,0,[],0
356688,200,182,0,[],0
356718,200,182,0,[],0
356721,50,28,0,[],0
356965,145,129,34,[],0
356966,170,147,0,[],0
356978,198,171,0,[],0
356979,30,28,127,[],0
357011,72,65,56,[],0
357016,85,74,37,[],0
357054,85,74,0,[],0
357055,199,172,31,[],0
357077,215,175,22,[],0
357179,110,105,29,[],0
357182,110,105,53,[],0
357183,110,105,54,[],0
357186,20,19,0,[],0
357190,20,19,25,[],0
357240,110,105,0,[],0
357334,7350,7203,39,[],0
357335,35,19,119,[],0
357345,75,89,92,[],0
357347,60,57,92,[],0
357354,100,98,0,[],0
357356,160,157,0,[],0
357358,95,94,77,[],0
357362,565,554,0,[],0
357398,70,64,184,[],0
357413,210,192,0,[],0
357420,599,516,26,[],0
357423,500,592,23,[],0
357449,85,78,0,[],0
357452,254,232,0,[],0
357456,554,477,0,[],0
357539,40,37,98,[],0
357620,240,219,0,[],0
357650,449,409,24,[],0
357664,45,41,218,[],0
357671,399,364,0,[],0
357672,136,124,42,[],0
357681,295,290,27,[],0
357686,1800,1314,38,[],0
357688,410,441,14,[],0
357692,1500,780,45,[],0
357693,1700,1139,63,[],0
357724,15,15,0,[],0
357748,10,10,0,[],0
357752,40,37,0,[],0
357753,40,37,0,[],0
357754,30,28,0,[],0
357755,30,28,0,[],0
357788,65,60,0,[],0
357798,79,72,17,[],0
357800,560,566,24,[],0
357802,260,237,0,[],0
357810,198,181,0,[],0
357814,530,528,20,[],0
357827,96,96,39,[],0
357839,80,73,114,[],0
357840,185,192,21,[],0
357847,95,94,136,[],0
357849,95,94,648,[],0
357850,95,94,444,[],0
357967,120,104,56,[],0
357972,90,78,0,[],0
358249,285,260,51,[],0
358250,325,280,12,[],0
358251,350,301,28,[],0
358267,299,273,157,[],0
358268,299,273,215,[],0
358375,40,39,227,[],0
358376,79,72,16,[],0
358377,79,81,55,[],0
358380,175,160,0,[],0
358381,39,41,351,[],0
358429,80,73,81,[],0
358435,30,28,0,[],0
358436,70,64,84,[],0
358437,35,32,181,[],0
358441,125,114,0,[],0
358503,109,100,0,[],0
358507,89,81,0,[],0
358508,89,81,0,[],0
358518,43,45,0,[],0
358551,99,91,17,[],0
358555,149,136,0,[],0
358557,129,163,49,[],0
358607,110,111,51,[],0
358659,449,455,7,[],0
358664,349,318,5,[],0
358693,125,119,42,[],0
358710,41,39,393,[],0
358713,55,51,474,[],0
358760,80,54,0,[],0
358772,70,65,12,[],0
358773,60,46,0,[],0
358788,70,69,15,[],0
358789,95,87,81,[],0
358796,360,342,0,[],0
358849,270,246,97,[],0
358853,18,17,0,[],0
358854,275,251,150,[],0
358855,299,327,17,[],0
358858,180,177,0,[],0
358864,349,318,1596,[],0
358908,20,19,144,[],0
358979,30,28,0,[],0
359000,51,47,103,[],0
359360,229,186,0,[],0
359398,61,32,0,[],0
359399,33,18,0,[],0
359405,20,20,505,[],0
359406,20,20,438,[],0
359410,162,154,0,[],0
359426,899,819,18,[],0
359436,41,41,0,[],0
359447,25,28,855,[],0
359448,120,114,0,[],0
359451,185,169,0,[],0
359459,150,147,31,[],0
359465,30,35,468,[],0
359478,55,51,0,[],0
359479,55,51,0,[],0
359481,55,53,0,[],0
359484,72,66,0,[],0
359612,30,30,0,[],0
359629,50,49,1811,[],0
360024,135,134,624,[],0
360063,225,183,57,[],0
360064,225,199,39,[],0
360074,85,50,3202,[],0
360076,160,106,1247,[],0
360149,550,473,0,[],0
360158,150,147,7,[],0
360172,70,64,61,[],0
360176,75,69,43,[],0
360185,65,60,44,[],0
360361,175,151,114,[],0
360460,135,129,0,[],0
360473,25,24,0,[],0
360474,35,37,115,[],0
360476,30,28,0,[],0
360764,199,205,66,[],0
360777,82,71,35,[],0
360843,60,52,66,[],0
360844,40,35,45,[],0
360846,50,43,0,[],0
360985,290,287,58,[],0
360988,28,28,306,[],0
360989,649,615,0,[],0
360990,28,28,51,[],0
360992,649,615,4,[],0
360994,102,93,308,[],0
361006,175,160,80,[],0
361042,110,108,0,[],0
361067,199,201,155,[],0
361068,2150,1748,0,[],0
361069,199,201,52,[],0
361070,199,201,116,[],0
361152,99,91,149,[],0
361153,65,62,0,[],0
361154,99,91,82,[],0
361173,425,401,36,[],0
361242,190,128,37,[],0
361258,95,87,64,[],0
361343,60,55,0,[],0
361344,39,32,544,[],0
361345,105,86,833,[],0
361353,135,136,83,[],0
361354,135,123,35,[],0
361356,230,210,0,[],0
361357,230,273,40,[],0
361435,130,128,0,[],0
361483,260,149,0,[],0
361489,150,101,0,[],0
361964,100,91,0,[],0
362022,60,60,45,[],0
362023,60,60,50,[],0
362024,60,60,64,[],0
362059,100,91,408,[],0
362060,100,91,23,[],0
362370,150,150,0,[],0
362389,45,41,0,[],0
362527,120,110,0,[],0
362528,120,110,0,[],0
362643,225,205,52,[],0
362659,560,524,76,[],0
362842,225,205,0,[],0
362843,249,273,26,[],0
362845,325,296,0,[],0
362915,240,219,26,[],0
362916,165,151,79,[],0
362917,165,151,0,[],0
362918,235,203,0,[],0
362940,50,46,611,[],0
362951,40,37,0,[],0
362953,50,46,0,[],0
362987,720,656,0,[],0
362998,60,55,76,[],0
363002,60,55,42,[],0
363004,60,55,116,[],0
363006,60,55,18,[],0
363065,120,110,0,[],0
363168,199,182,69,[],0
363305,325,280,0,[],0
363347,175,160,39,[],0
363349,149,136,2,[],0
363367,399,380,54,[],0
363406,179,163,19,[],0
363407,325,296,0,[],0
363408,549,500,223,[],0
363546,20,19,0,[],0
363553,144,147,2206,[],0
363671,250,251,105,[],0
363681,20,23,1089,[],0
363684,45,46,0,[],0
363730,150,137,0,[],0
363731,280,255,0,[],0
363732,280,255,0,[],0
363852,260,237,0,[],0
363853,250,237,54,[],0
363878,296,199,0,[],0
363989,50,51,29,[],0
363991,45,47,15,[],0
364005,25,25,288,[],0
364098,150,152,66,[],0
364124,160,146,58,[],0
364126,210,201,71,[],0
364127,240,219,22,[],0
364135,110,101,0,[],0
364141,960,874,1,[],0
364142,960,874,4,[],0
364248,85,74,173,[],0
364361,300,296,19,[],0
364383,30,29,4,[],0
364385,80,78,339,[],0
364387,70,64,158,[],0
364389,45,45,1319,[],0
364390,120,91,0,[],0
364559,180,164,0,[],0
364561,95,87,0,[],0
364562,130,119,0,[],0
364564,60,82,0,[],0
364565,80,82,0,[],0
364566,80,82,0,[],0
364571,60,55,0,[],0
364591,150,143,99,[],0
364592,510,465,0,[],0
364671,60,55,0,[],0
364675,60,55,416,[],0
364706,225,205,94,[],0
364714,250,228,11,[],0
364817,109,100,891,[],0
364838,45,45,0,[],0
364839,45,45,0,[],0
364842,399,344,18,[],0
364845,2999,2580,39,[],0
364847,899,819,189,[],0
364917,319,291,0,[],0
364920,4500,3870,5,[],0
364921,335,305,452,[],0
364922,625,569,544,[],0
364923,1225,895,0,[],0
364925,145,132,10,[],0
364926,120,110,179,[],0
364927,100,91,76,[],0
364928,85,78,185,[],0
364929,65,60,3,[],0
364939,615,560,0,[],0
364941,250,228,0,[],0
364963,80,77,29,[],0
364965,80,65,0,[],0
364971,70,64,0,[],0
364972,70,64,21,[],0
364973,70,64,0,[],0
364974,70,64,0,[],0
364975,70,64,0,[],0
365065,50,46,0,[],0
365067,70,64,0,[],0
365075,120,110,0,[],0
365076,120,110,0,[],0
365081,240,228,422,[],0
365110,25,23,0,[],0
365111,25,23,0,[],0
365122,44,41,3,[],0
365396,75,65,9,[],0
365401,650,559,0,[],0
365430,299,273,0,[],0
365445,119,80,235,[],0
365563,100,91,238,[],0
365570,75,69,24,[],0
365571,75,69,62,[],0
365573,40,37,0,[],0
365574,40,37,16,[],0
365575,40,37,6571,[],0
365676,110,105,0,[],0
365690,75,69,508,[],0
365691,44,41,0,[],0
365693,44,42,0,[],0
365727,10,10,0,[],0
365747,110,105,7,[],0
365748,20,19,15,[],0
365758,80,81,177,[],0
365763,120,110,55,[],0
365784,185,182,6,[],0
365787,75,98,93,[],0
365813,350,319,79,[],0
365820,10,10,0,[],0
365822,38,38,0,[],0
365823,100,98,0,[],0
365848,90,82,0,[],0
365858,365,360,0,[],0
365860,74,78,62,[],0
365941,31,31,0,[],0
365969,190,173,0,[],0
365973,160,146,0,[],0
365991,105,101,0,[],0
366004,99,101,26,[],0
366019,60,57,0,[],0
366020,60,57,0,[],0
366022,60,57,0,[],0
366023,60,57,0,[],0
366024,60,57,0,[],0
366025,60,57,0,[],0
366106,90,86,0,[],0
366355,279,240,61,[],0
366484,65,60,0,[],0
366493,1550,1132,46,[],0
366494,1550,1256,147,[],0
366507,650,637,1,[],0
366533,33,32,202,[],0
366560,600,546,21,[],0
366604,190,192,74,[],0
366678,149,136,0,[],0
366840,99,91,0,[],0
366841,125,114,0,[],0
366842,250,228,54,[],0
366918,110,95,12,[],0
366926,125,108,17,[],0
366935,325,280,0,[],0
366942,240,207,0,[],0
366943,260,224,1,[],0
366944,199,172,12,[],0
366946,225,194,13,[],0
366947,170,147,28,[],0
367008,140,133,88,[],0
367009,300,285,50,[],0
367053,1200,804,0,[],0
367208,20,19,0,[],0
367216,35,37,111,[],0
367217,60,57,0,[],0
367218,20,19,253,[],0
367280,94,86,126,[],0
367281,58,53,0,[],0
367423,125,102,144,[],0
367482,100,81,142,[],0
367536,120,110,0,[],0
367537,20,19,273,[],0
367539,45,41,101,[],0
367624,150,143,0,[],0
367670,150,155,1756,[],0
367702,130,123,346,[],0
367703,110,101,162,[],0
367777,170,155,25,[],0
367794,10,10,0,[],0
368138,100,91,62,[],0
368139,45,41,37,[],0
368140,100,91,0,[],0
368142,100,91,0,[],0
368200,490,397,29,[],0
368201,270,219,50,[],0
368202,57,47,91,[],0
368206,162,164,0,[],0
368212,310,283,0,[],0
368213,24,22,0,[],0
368215,110,101,114,[],0
368382,240,236,0,[],0
368531,140,154,1431,[],0
368532,129,143,513,[],0
368666,35,32,0,[],0
368697,265,252,0,[],0
368703,108,99,34,[],0
368704,90,82,0,[],0
368720,50,46,325,[],0
368742,110,101,0,[],0
368743,110,201,178,[],0
368748,50,46,243,[],0
368823,329,300,627,[],0
368830,530,483,0,[],0
368892,130,121,42,[],0
368932,120,110,0,[],0
368933,120,110,0,[],0
368934,120,110,0,[],0
368936,35,32,222,[],0
368950,60,44,348,[],0
369090,70,69,12,[],0
369091,130,143,150,[],0
369092,108,106,242,[],0
369093,60,69,53,[],0
369167,95,77,158,[],0
369171,455,392,18,[],0
369178,49,51,28,[],0
369187,70,61,258,[],0
369241,116,111,0,[],0
369504,195,196,370,[],0
369507,425,387,0,[],0
369606,108,62,647,[],0
369608,71,41,527,[],0
369615,40,37,202,[],0
369616,44,41,281,[],0
369617,56,51,340,[],0
369658,175,172,35,[],0
369670,120,104,0,[],0
369697,399,364,9,[],0
369928,189,172,817,[],0
370076,90,78,847,[],0
370113,82,75,41,[],0
370188,35,32,0,[],0
370393,65,67,179,[],0
370394,55,67,197,[],0
370455,10,10,0,[],0
371031,240,219,239,[],0
371033,320,292,39,[],0
371046,2880,2621,8,[],0
371056,200,182,40,[],0
371060,45,26,0,[],0
371110,180,164,32,[],0
371111,135,123,38,[],0
371112,65,62,110,[],0
371113,47,45,0,[],0
371252,350,319,0,[],0
371323,35,35,0,[],0
371324,35,35,0,[],0
371325,35,35,0,[],0
371340,15,15,0,[],0
371365,245,223,11,[],0
371455,160,146,0,[],0
371456,195,178,204,[],0
371458,325,296,75,[],0
371459,139,136,27,[],0
371487,240,176,0,[],0
371488,240,176,0,[],0
371581,92,114,44,[],0
371583,70,64,54,[],0
371585,80,91,171,[],0
371586,50,46,0,[],0
371588,40,37,0,[],0
371589,800,728,1,[],0
371622,12,12,0,[],0
371640,240,219,31,[],0
371642,240,219,38,[],0
371694,175,172,0,[],0
371695,175,172,0,[],0
371697,175,172,0,[],0
371885,230,233,386,[],0
371890,150,129,44,[],0
371892,150,129,38,[],0
372010,310,318,19,[],0
372011,299,273,0,[],0
372012,30,30,30,[],0
372112,270,233,0,[],0
372116,372,342,3,[],0
372118,235,214,2,[],0
372120,215,196,4,[],0
372208,45,37,0,[],0
372225,425,387,38,[],0
372226,330,301,143,[],0
372229,100,91,149,[],0
372242,150,137,76,[],0
372396,840,765,0,[],0
372397,150,137,0,[],0
372398,270,246,0,[],0
372404,75,69,422,[],0
372405,75,69,268,[],0
372406,75,69,530,[],0
372545,449,364,9,[],0
372558,120,110,1702,[],0
372572,90,78,198,[],0
372573,15,14,0,[],0
372575,10,10,471,[],0
372579,10,10,925,[],0
372581,15,14,550,[],0
372582,15,14,596,[],0
372583,55,51,171,[],0
372585,65,60,0,[],0
372587,60,55,199,[],0
372588,60,55,0,[],0
372589,60,55,0,[],0
372593,599,546,0,[],0
372601,95,91,0,[],0
372614,120,110,7644,[],0
372617,144,132,603,[],0
372618,120,110,485,[],0
372637,10,10,4,[],0
372638,10,10,0,[],0
372640,10,10,2361,[],0
372641,10,10,1862,[],0
372642,30,34,401,[],0
372644,25,31,1214,[],0
372673,300,273,194,[],0
372679,30,28,0,[],0
372680,30,28,0,[],0
372817,499,491,20,[],0
372886,140,128,0,[],0
372908,960,778,0,[],0
373065,230,210,155,[],0
373072,40,30,0,[],0
373073,250,160,237,[],0
373099,90,82,0,[],0
373108,24,24,0,[],0
373118,40,37,229,[],0
373375,297,340,159,[],0
373401,40,38,0,[],0
373405,70,64,0,[],0
373451,140,128,6,[],0
373471,160,152,2663,[],0
373512,140,128,0,[],0
373513,130,119,0,[],0
373518,37,36,0,[],0
373520,150,137,0,[],0
373541,180,164,0,[],0
373542,190,173,53,[],0
373564,75,72,0,[],0
373567,70,67,0,[],0
373568,45,43,0,[],0
373588,110,101,0,[],0
373589,190,173,0,[],0
373590,160,146,0,[],0
373591,290,264,0,[],0
373804,100,91,0,[],0
373885,20,20,0,[],0
373917,50,46,31,[],0
373918,50,46,19,[],0
373924,85,78,39,[],0
373925,85,78,7,[],0
373926,120,110,0,[],0
373927,120,110,15,[],0
373975,125,129,610,[],0
373976,52,50,550,[],0
373977,80,82,384,[],0
374024,210,192,0,[],0
374065,112,102,0,[],0
374066,90,86,0,[],0
374067,75,72,0,[],0
374069,60,55,717,[],0
374070,60,55,177,[],0
374103,75,69,0,[],0
374104,112,102,0,[],0
374183,320,292,27,[],0
374185,225,205,22,[],0
374223,70,67,0,[],0
374247,115,105,0,[],0
374248,140,128,0,[],0
374307,65,60,64,[],0
374308,65,60,1,[],0
374314,115,119,134,[],0
374352,235,252,24,[],0
374362,55,54,72,[],0
374363,55,54,66,[],0
374364,55,54,25,[],0
374372,30,30,8,[],0
374374,504,494,212,[],0
374379,486,477,175,[],0
374382,110,110,0,[],0
374670,58,56,0,[],0
374684,30,28,0,[],0
374731,1150,1164,10,[],0
374732,1295,1256,16,[],0
374745,15,9,304,[],0
374765,110,48,339,[],0
374805,10,7,287,[],0
374809,2500,1825,58,[],0
374812,2500,1825,51,[],0
374820,150,157,148,[],0
374830,299,273,0,[],0
374867,20,19,0,[],0
374936,96,78,182,[],0
374937,432,372,229,[],0
374944,25,23,0,[],0
374957,90,91,96,[],0
374958,120,128,151,[],0
374959,100,91,49,[],0
375067,130,106,0,[],0
375107,28,26,0,[],0
375109,100,91,0,[],0
375110,199,190,0,[],0
375113,170,155,289,[],0
375123,130,119,0,[],0
375124,215,196,0,[],0
375125,75,69,156,[],0
375126,35,32,149,[],0
375127,199,182,41,[],0
375161,40,40,0,[],0
375175,10,10,0,[],0
375176,45,45,289,[],0
375181,90,89,0,[],0
375201,60,41,0,[],0
375204,145,76,0,[],0
375260,65,65,1639,[],0
375304,1800,1448,43,[],0
375307,150,132,756,[],0
375327,196,197,0,[],0
375329,125,114,24,[],0
375331,125,114,0,[],0
375357,10,10,72,[],0
375421,1000,730,0,[],0
375517,66,63,0,[],0
375518,140,128,0,[],0
375519,260,260,84,[],0
375520,175,164,79,[],0
375521,330,301,35,[],0
375585,142,164,102,[],0
375586,337,342,103,[],0
375612,360,364,18,[],0
375613,560,546,49,[],0
375632,50,46,0,[],0
375686,70,78,3338,[],0
375696,66,78,173,[],0
375715,45,55,267,[],0
375716,48,55,223,[],0
375972,52,48,0,[],0
376047,1920,1882,0,[],0
376154,240,228,20,[],0
376168,139,127,0,[],0
376223,220,270,11,[],0
376224,220,270,17,[],0
376225,220,270,19,[],0
376267,30,30,0,[],0
376290,50,51,424,[],0
376291,50,51,89,[],0
376292,50,51,62,[],0
376293,50,51,197,[],0
376294,50,51,0,[],0
376295,30,30,0,[],0
376356,85,78,0,[],0
376357,44,41,0,[],0
376358,120,110,0,[],0
376359,300,258,0,[],0
376384,180,155,0,[],0
376388,299,301,4,[],0
376391,210,181,0,[],0
376399,250,215,19,[],0
376400,350,301,26,[],0
376408,275,280,11,[],0
376411,599,486,0,[],0
376413,90,78,0,[],0
376414,210,181,0,[],0
376415,260,224,9,[],0
376416,199,172,12,[],0
376419,185,160,0,[],0
376420,199,172,32,[],0
376422,150,129,0,[],0
376423,150,129,0,[],0
376426,185,160,0,[],0
376427,125,108,0,[],0
376428,140,121,40,[],0
376430,90,78,0,[],0
376431,99,86,0,[],0
376432,110,95,29,[],0
376434,240,207,0,[],0
376436,99,86,108,[],0
376437,1149,931,0,[],0
376440,1149,931,0,[],0
376456,80,69,0,[],0
376457,99,86,0,[],0
376458,80,69,0,[],0
376461,120,104,0,[],0
376464,110,95,0,[],0
376466,90,86,56,[],0
376474,120,104,0,[],0
376475,190,164,0,[],0
376499,390,383,37,[],0
376501,500,490,12,[],0
376505,160,157,24,[],0
376506,180,177,49,[],0
376508,350,343,38,[],0
376509,350,343,38,[],0
376517,1080,983,27,[],0
376538,130,112,59,[],0
376577,50,46,0,[],0
376584,235,228,17,[],0
376647,120,112,35,[],0
376648,140,129,366,[],0
376765,80,73,0,[],0
376766,35,32,197,[],0
376768,25,23,183,[],0
376769,30,28,150,[],0
376779,65,62,0,[],0
376820,110,95,0,[],0
376821,110,104,3,[],0
376878,199,172,71,[],0
376901,120,110,155,[],0
376903,199,172,0,[],0
376904,215,196,0,[],0
376906,299,273,0,[],0
376908,115,105,0,[],0
376909,199,172,0,[],0
376910,199,172,0,[],0
376911,470,455,232,[],0
376946,325,296,59,[],0
376947,399,364,66,[],0
376967,20,14,1504,[],0
376968,60,44,0,[],0
376990,160,146,0,[],0
377039,45,41,507,[],0
377040,150,137,0,[],0
377041,29,29,0,[],0
377042,29,29,172,[],0
377043,29,29,85,[],0
377044,29,28,0,[],0
377045,29,29,204,[],0
377184,330,301,0,[],0
377186,60,55,0,[],0
377215,120,124,223,[],0
377216,60,64,68,[],0
377220,98,90,0,[],0
377222,92,84,0,[],0
377223,98,96,111,[],0
377224,75,69,353,[],0
377226,75,69,3,[],0
377227,75,69,171,[],0
377228,75,69,0,[],0
377277,395,415,0,[],0
377278,250,251,52,[],0
377279,275,264,37,[],0
377280,215,205,57,[],0
377289,240,219,24,[],0
377413,25,25,288,[],0
377414,60,60,53,[],0
377427,25,25,349,[],0
377428,25,25,67,[],0
377447,25,23,0,[],0
377478,40,37,0,[],0
377551,160,146,0,[],0
377586,200,182,47,[],0
377606,200,182,42,[],0
377630,50,59,62,[],0
377632,50,46,168,[],0
377734,115,110,0,[],0
377735,210,201,151,[],0
377787,10,10,0,[],0
377797,10,10,0,[],0
377799,10,10,0,[],0
377800,30,28,0,[],0
377801,10,10,0,[],0
377802,30,30,0,[],0
377828,95,82,0,[],0
377829,170,147,0,[],0
377838,1150,1164,164,[],0
377839,1250,1311,356,[],0
377841,63,36,0,[],0
377844,248,167,0,[],0
377866,49,40,0,[],0
377874,75,72,68,[],0
377875,30,30,0,[],0
377941,499,455,0,[],0
377942,499,455,0,[],0
377943,499,455,0,[],0
