id,original_price,sell_price,variations_types,stocks
265243,85,83,[],0
265244,85,83,[],34
265246,91,88,[],280
265247,220,220,[],0
265273,95,92,[],0
265280,65,63,[],129
265349,150,144,[],0
265355,165,162,[],65
265439,123,122,[],0
265453,99,96,[],59
265511,79,75,[],151
265665,90,86,[],262
265673,90,86,[],153
265771,99,96,[],370
266628,52,51,[],224
266631,97,94,[],340
266638,75,73,[],118
266639,85,83,[],513
266642,210,198,[],37
266644,90,88,[],45
266651,65,64,[],101
266655,160,152,[],752
266657,200,188,[],34
266658,65,64,[],100
266659,56,55,[],2007
266663,106,103,[],582
266664,90,88,[],117
266667,68,66,[],165
266672,150,145,[],172
266673,97,94,[],172
266687,102,99,[],102
266690,90,88,[],73
266692,150,145,[],136
266693,68,66,[],100
266694,57,56,[],1270
266695,84,84,[],0
266698,160,155,[],161
266700,140,136,[],110
266706,222,215,[],777
266796,95,92,[],580
266800,150,145,[],48
266817,35,35,[],0
266820,72,71,[],777
266829,58,57,[],150
266830,98,95,[],272
266836,99,96,[],0
266840,69,69,[],0
266841,99,96,[],0
266854,99,96,[],1749
266857,80,78,[],574
266859,270,270,[],0
266879,125,121,[],90
266886,140,136,[],69
266893,110,105,[],40
266917,98,95,[],79
267016,30,30,[],4091
267037,20,20,[],3673
267084,79,75,[],147
267366,80,76,[],1588
267737,55,53,[],175
267748,55,54,[],85
267755,90,90,[],0
267757,105,102,[],219
267845,150,145,[],176
267846,150,145,[],137
267847,120,117,[],61
267856,180,168,[],0
267873,68,66,[],64
267876,150,145,[],147
267924,165,163,[],881
267938,199,193,[],0
267944,190,175,[],0
267963,68,66,[],132
267964,68,66,[],152
267978,120,117,[],68
268464,178,168,[],898
269380,480,456,[],267
270068,80,76,[],1800
271341,120,118,[],0
271582,199,196,[],28
271649,155,153,[],266
272096,899,845,[],0
272097,299,281,[],34
272106,899,845,[],26
272107,899,845,[],0
272262,199,195,[],60
272263,199,195,[],77
272265,199,195,[],71
272267,199,195,[],43
272271,205,200,[],69
272606,240,228,[],0
272702,46,45,[],0
272869,99,99,[],0
272880,275,268,[],0
272883,399,394,[],0
272989,190,180,[],0
273811,172,172,[],0
274171,300,272,[],0
274173,165,145,[],0
274344,235,227,[],62
274346,99,96,[],75
274350,282,268,[],38
274353,265,261,[],73
274408,270,266,[],0
274437,140,138,[],171
274521,37,36,[],548
274523,65,63,[],0
274580,150,144,[],117
274586,265,265,[],0
274604,150,144,[],80
275438,280,253,[],58
275439,120,111,[],112
275814,155,143,[],50
275815,390,358,[],33
275816,255,235,[],105
275922,210,198,[],101
275927,210,198,[],203
275929,210,198,[],105
276122,192,182,[],51
276123,124,120,[],377
276626,85,83,[],164
276725,130,125,[],158
276727,210,201,[],203
276728,110,102,[],0
276729,210,201,[],125
276730,130,125,[],184
276958,74,73,[],0
276959,74,73,[],0
277072,265,250,[],81
277073,150,144,[],155
277088,2880,2548,[],996
277094,2880,2829,[],28
277102,175,167,[],138
277117,110,107,[],0
277119,550,532,[],0
278328,80,76,[],82
278332,80,76,[],187
278340,96,87,[],0
278990,240,228,[],85
280839,340,329,[],387
280840,209,209,[],0
280949,190,183,[],96
280953,99,96,[],687
281038,104,101,[],262
281039,134,130,[],59
281175,265,250,[],180
281176,179,168,[],222
281185,95,88,[],0
281186,299,299,[],0
281435,130,126,[],58
281465,249,249,[],0
281485,89,87,[],0
281494,49,49,[],0
282600,50,49,[],84
282605,300,294,[],307
283518,75,73,[],0
283535,130,130,[],0
283544,75,72,[],60
283554,75,72,[],0
283555,155,147,[],0
283567,120,111,[],0
283706,199,192,[],135
283708,88,86,[],222
284413,129,124,[],119
285181,140,140,[],0
285243,200,188,[],0
285264,120,117,[],0
285409,235,234,[],0
285410,188,187,[],0
285412,52,51,[],0
285420,161,153,[],136
285422,195,189,[],0
285609,120,116,[],95
285613,120,116,[],88
285617,145,141,[],145
285621,125,121,[],0
285680,165,163,[],146
285681,120,115,[],426
286135,120,117,[],2107
286269,550,532,[],0
286270,225,218,[],53
286271,120,117,[],95
286536,140,134,[],0
286701,219,216,[],768
286710,199,199,[],0
286711,49,49,[],0
286713,67,66,[],1250
286715,120,120,[],0
286730,99,99,[],0
286731,195,189,[],141
286734,99,97,[],99
286739,99,96,[],40
286741,375,369,[],0
286775,455,418,[],72
287553,50,49,[],235
287579,70,68,[],74
287989,295,285,[],142
288785,205,197,[],191
288789,95,92,[],104
289080,110,108,[],0
289082,199,192,[],0
289520,96,85,[],0
289526,96,85,[],97
289528,96,85,[],0
290384,63,62,[],0
290485,69,67,[],210
290495,199,188,[],0
290497,240,226,[],105
290501,199,188,[],0
290503,199,188,[],44
290507,69,69,[],0
290593,89,86,[],92
292061,170,157,[],0
292093,170,157,[],0
292129,100,92,[],265
292168,480,440,[],0
292361,175,167,[],62
292626,44,43,[],587
293034,325,299,[],36
293035,665,611,[],0
293399,50,48,[],38
293401,450,427,[],0
293402,170,170,[],0
293407,120,111,[],0
293423,500,475,[],0
294729,65,64,[],200
294746,125,121,[],36
294759,75,73,[],129
294895,275,268,[],56
294896,425,408,[],0
294897,99,98,[],57
295516,165,162,[],133
295802,176,170,[],412
295812,83,81,[],646
295813,42,41,[],4013
295873,199,196,[],60
295874,265,261,[],58
295875,135,128,[],0
295926,50,49,[],0
297063,249,237,[],147
297071,99,96,[],96
297155,180,170,[],28
297948,199,196,[],41
297997,199,193,[],37
298311,120,116,[],114
299410,295,285,[],54
299669,98,95,[],425
299671,82,78,[],924
299714,199,195,[],0
299715,140,134,[],172
299719,215,205,[],0
299904,80,76,[],0
300010,645,592,[],0
300219,175,168,[],33
300223,624,587,[],0
300230,435,410,[],0
300288,495,466,[],0
301320,240,205,[],413
301673,120,116,[],54
301678,65,63,[],61
302581,225,218,[],0
303409,90,86,[],120
303412,36,35,[],1925
303531,220,208,[],0
303767,45,44,[],471
304377,135,130,[],116
304493,114,113,[],1215
304822,450,427,[],0
304853,825,782,[],0
304902,10,10,[],0
304919,775,735,[],0
305018,399,399,[],0
305027,249,243,[],0
305030,299,299,[],0
305227,49,42,[],217
305325,450,424,[],58
305370,110,107,[],14681
305538,152,148,[],235
306096,10,10,[],2403
306125,65,64,[],258
306126,49,48,[],3601
306128,52,51,[],1002
306136,46,45,[],288
306142,52,51,[],829
306148,34,34,[],1883
306151,30,30,[],4891
306161,53,52,[],1955
306164,47,46,[],1460
306166,20,20,[],396
306171,28,28,[],0
306172,30,30,[],1151
306173,27,27,[],0
306175,46,45,[],1208
306184,60,59,[],0
306185,70,68,[],882
306189,72,71,[],710
306191,65,64,[],0
306210,43,42,[],3045
306231,60,58,[],280
306234,150,144,[],152
306236,250,239,[],29
306237,50,49,[],218
306240,50,49,[],216
306242,50,49,[],128
306316,130,126,[],94
306437,39,38,[],247
307077,25,24,[],695
307094,135,130,[],101
307102,75,75,[],0
307118,29,29,[],2279
307121,199,199,[],0
307127,149,144,[],0
307130,49,49,[],0
307150,82,80,[],569
307158,90,88,[],125
307292,149,145,[],660
307293,65,64,[],2455
307296,320,315,[],0
307317,17,15,[],2223
307359,210,203,[],28
307365,500,474,[],114
307366,65,64,[],0
307367,135,130,[],158
307369,130,126,[],181
307371,90,88,[],83
307372,90,88,[],0
307395,235,222,[],0
307397,320,302,[],0
307407,104,101,[],0
307413,65,63,[],64
307414,257,247,[],44
307460,80,77,[],84
307463,155,150,[],125
307468,80,77,[],83
307469,155,150,[],91
307573,125,119,[],30
307606,256,228,[],212
307902,329,318,[],0
307905,550,532,[],0
307906,1000,965,[],0
307907,1599,1543,[],0
307908,24,22,[],0
307912,329,318,[],0
307939,280,278,[],0
307943,299,289,[],0
307945,220,220,[],0
307949,200,194,[],0
307950,199,193,[],105
307953,199,195,[],175
307957,199,192,[],120
307960,199,195,[],94
308010,70,67,[],0
308026,257,242,[],27
308029,350,330,[],27
308106,99,94,[],0
308131,70,68,[],0
308159,65,64,[],39
308161,65,64,[],0
308163,120,117,[],249
308164,190,180,[],131
308165,170,162,[],140
308166,75,75,[],0
308167,75,73,[],80
308169,75,73,[],74
308178,75,75,[],0
308179,245,232,[],63
308181,230,219,[],58
308183,230,219,[],0
308184,48,48,[],0
308190,30,30,[],0
308191,30,30,[],0
309822,180,171,[],0
309927,185,177,[],565
310185,290,279,[],65
310683,151,147,[],314
310720,99,98,[],99
310721,110,109,[],164
310859,70,49,[],244
311080,33,33,[],1863
311102,58,57,[],1334
311103,55,54,[],423
311105,50,50,[],0
311119,35,35,[],1576
312159,165,159,[],92
312650,185,180,[],157
312679,55,54,[],2643
312687,137,133,[],139
312747,39,39,[],2268
313621,55,54,[],620
313624,55,54,[],595
313782,30,30,[],2317
313792,54,52,[],4666
313793,57,56,[],1166
313795,120,116,[],224
314352,10,10,[],0
314355,199,193,[],179
314930,125,121,[],166
314931,399,383,[],153
315088,78,76,[],607
315089,85,83,[],0
315091,65,64,[],414
315203,118,114,[],0
315208,118,114,[],0
315209,62,61,[],0
315211,62,60,[],0
315216,240,226,[],0
315217,268,258,[],64
315247,365,344,[],39
315249,99,96,[],123
315250,169,162,[],82
315398,410,386,[],44
315431,70,68,[],26
315438,38,38,[],593
315452,150,143,[],541
316284,160,141,[],48
317941,425,408,[],0
318025,80,65,[],0
318036,155,153,[],0
318699,60,60,[],0
318822,50,43,[],197
319262,140,132,[],31
319263,140,132,[],114
319335,90,84,[],0
319336,90,84,[],44
319340,90,84,[],55
319362,540,522,[],27
319492,100,98,[],0
319969,380,328,[],0
319985,199,189,[],653
320311,79,67,[],336
320312,79,67,[],255
320313,20,18,[],505
320314,93,91,[],176
320315,93,91,[],216
320350,199,193,[],39
320353,199,193,[],60
320904,325,309,[],0
320915,150,145,[],0
320987,170,159,[],0
321357,28,28,[],976
321458,160,154,[],0
321503,257,242,[],32
321504,257,242,[],40
321686,62,60,[],0
321687,104,101,[],120
321735,28,28,[],3727
321758,30,30,[],2434
321759,30,30,[],584
321760,30,30,[],813
321761,30,30,[],508
323957,200,197,[],0
324304,60,59,[],1780
325272,295,278,[],0
325298,329,312,[],57
325393,145,145,[],0
325394,1399,1283,[],0
325395,82,81,[],0
325396,1399,1283,[],0
325403,192,173,[],196
325406,899,845,[],0
325414,195,184,[],53
325415,195,184,[],105
325416,195,184,[],102
325417,195,184,[],64
325418,195,184,[],63
325419,195,184,[],39
325552,225,218,[],0
325554,175,168,[],0
325558,199,186,[],0
325561,149,143,[],0
325572,230,221,[],61
326107,1048,1011,[],0
326108,599,578,[],0
326109,350,339,[],0
326115,260,249,[],99
326116,165,160,[],385
326122,50,47,[],345
326128,375,337,[],0
326129,375,337,[],0
326139,85,79,[],49
326577,220,213,[],0
326585,525,498,[],43
326586,150,145,[],0
326589,107,104,[],118
326672,160,141,[],72
327217,275,262,[],303
327412,230,212,[],35
327414,230,212,[],48
327752,25,22,[],115
327757,50,43,[],0
327758,106,103,[],299
327775,80,77,[],38
328201,500,500,[],0
328440,120,101,[],574
328969,130,126,[],77
328988,160,152,[],111
328995,135,131,[],0
328996,135,131,[],0
329043,109,106,[],0
329045,109,107,[],0
329380,199,193,[],157
329518,61,60,[],326
329988,39,38,[],151
330713,100,97,[],0
330761,35,34,[],192
330941,110,102,[],0
331364,99,96,[],270
331365,190,183,[],73
331381,180,171,[],67
331412,169,166,[],639
331463,550,532,[],0
331464,540,522,[],36
331528,50,50,[],0
331530,81,78,[],0
331532,158,158,[],0
331924,230,212,[],0
331925,230,212,[],0
331927,230,212,[],116
331928,230,212,[],133
331929,230,212,[],79
331930,230,212,[],30
332416,450,417,[],35
332417,120,114,[],27
333093,499,478,[],0
333094,299,292,[],78
333544,99,96,[],89
333642,540,522,[],0
333643,135,128,[],0
333666,199,196,[],51
333667,265,261,[],44
333885,319,307,[],68
333887,290,274,[],100
333889,50,48,[],0
333890,290,274,[],93
333900,209,206,[],62
334443,28,28,[],4796
334571,120,116,[],110
334654,114,111,[],0
335031,240,231,[],0
335217,190,183,[],134
335504,192,182,[],0
335568,198,187,[],210
335569,144,142,[],608
336007,340,323,[],118
336102,120,120,[],0
336130,27,25,[],3597
336211,10,10,[],3032
336225,300,275,[],145
336823,95,93,[],0
337237,155,153,[],48
337625,210,201,[],99
337627,210,201,[],0
337830,100,94,[],208
338158,20,20,[],1132
338536,42,41,[],1610
338635,1250,1147,[],0
338641,345,317,[],0
339092,195,184,[],74
339504,80,78,[],267
340126,275,264,[],0
340534,149,122,[],250
340592,290,280,[],66
341481,85,79,[],42
341931,145,140,[],0
342039,208,192,[],0
342095,200,184,[],94
342098,255,235,[],124
342100,255,235,[],391
342101,255,225,[],77
342104,255,235,[],189
342105,200,176,[],264
342109,255,235,[],0
342654,130,130,[],0
342659,45,43,[],437
342663,40,40,[],0
342666,600,582,[],0
342670,40,39,[],0
342677,90,84,[],39
342684,180,166,[],43
342698,227,216,[],3577
343177,210,198,[],93
343422,110,109,[],529
343423,141,137,[],319
343530,450,424,[],33
343531,450,424,[],42
343532,450,424,[],52
344518,290,271,[],0
344519,375,345,[],0
344520,425,391,[],0
344521,455,418,[],60
344532,18,18,[],267
344711,185,179,[],0
344753,25,24,[],347
345202,190,180,[],55
345204,190,180,[],0
345205,190,180,[],133
345206,295,278,[],0
345343,40,39,[],964
345349,91,89,[],147
345574,280,271,[],81
345591,250,236,[],61
345596,250,238,[],37
345597,250,238,[],62
345598,250,238,[],58
345879,99,96,[],274
345884,60,56,[],253
345990,40,39,[],1531
346417,80,76,[],48
346469,269,253,[],60
346471,189,183,[],224
346542,270,256,[],50
346544,250,238,[],43
347767,192,176,[],0
347768,192,176,[],0
348068,90,88,[],227
348070,85,83,[],55
348076,59,58,[],301
348080,45,44,[],576
348084,250,236,[],205
348091,85,83,[],503
348132,110,108,[],108
349782,30,30,[],0
349860,40,39,[],1923
349869,40,39,[],178
350637,230,212,[],2346
350640,230,212,[],0
350642,230,212,[],75
350644,230,212,[],34
350683,60,58,[],910
350691,99,96,[],0
350767,108,100,[],221
351031,125,121,[],181
351035,108,108,[],0
351039,125,121,[],187
351130,250,236,[],40
351131,250,236,[],31
351590,295,278,[],0
351591,295,278,[],0
351703,99,96,[],895
351746,250,238,[],0
351748,209,209,[],0
351782,36,36,[],2042
352681,80,77,[],270
352682,126,122,[],317
352817,160,155,[],75
352826,209,202,[],71
353021,240,226,[],0
353191,115,110,[],667
353329,304,287,[],322
353429,114,114,[],0
353443,499,482,[],30
353870,114,114,[],0
353893,46,35,[],0
353894,54,37,[],908
353895,46,35,[],0
353896,54,37,[],701
354199,700,574,[],0
354202,700,574,[],53
354203,700,574,[],0
355598,190,174,[],0
356417,100,94,[],375
356418,125,118,[],267
356419,95,90,[],502
356420,130,124,[],255
357345,75,74,[],129
357347,60,60,[],56
357420,500,459,[],0
357423,500,487,[],0
357650,425,425,[],0
357664,45,43,[],148
357671,399,375,[],101
357840,165,159,[],87
358249,285,268,[],0
358250,325,299,[],0
358251,350,322,[],0
358375,40,39,[],216
358441,120,117,[],0
358551,109,106,[],65
358659,425,403,[],0
358664,299,285,[],0
358693,93,92,[],41
358864,330,324,[],1060
359426,875,853,[],41
360024,120,117,[],118
360985,240,231,[],0
360989,500,470,[],61
360992,500,470,[],0
360994,89,86,[],102
361067,199,188,[],84
361069,199,189,[],0
361070,199,189,[],53
361152,99,96,[],664
361154,99,96,[],101
361258,85,85,[],0
361344,39,37,[],356
361345,105,98,[],78
362643,225,214,[],31
362842,225,202,[],0
362843,249,241,[],43
362845,299,289,[],0
363168,190,180,[],28
363305,325,299,[],0
363347,158,152,[],0
363349,139,131,[],0
364124,160,152,[],42
364361,300,282,[],26
364559,180,174,[],0
364561,85,83,[],42
364562,120,115,[],101
364706,199,196,[],26
364714,250,238,[],42
364817,109,104,[],917
364941,250,242,[],69
365065,50,49,[],0
365067,70,67,[],50
365396,75,70,[],94
365401,650,644,[],0
365430,299,299,[],0
365570,75,72,[],157
365571,75,72,[],51
365787,95,93,[],119
365991,105,101,[],1038
366004,99,94,[],75
366840,95,94,[],0
366841,125,123,[],503
366842,250,245,[],64
366918,99,92,[],0
366926,110,102,[],28
366935,325,325,[],0
366942,240,240,[],0
366943,240,220,[],0
366944,185,171,[],0
366946,210,193,[],0
366947,150,138,[],0
367280,94,91,[],245
367281,56,55,[],0
367423,125,103,[],59
368206,162,153,[],0
368212,291,281,[],231
368213,24,23,[],559
368215,99,96,[],137
368531,125,123,[],1130
368532,119,116,[],970
368823,329,310,[],111
369171,445,412,[],0
369178,45,43,[],101
369507,425,425,[],0
369606,108,82,[],872
369608,71,48,[],438
369697,399,375,[],0
370076,85,79,[],516
371365,215,207,[],0
371890,150,139,[],42
371892,150,139,[],78
372112,270,269,[],0
372396,840,826,[],0
372397,150,150,[],0
372398,270,256,[],0
372593,525,507,[],0
372637,10,10,[],0
372638,10,10,[],512
372640,10,10,[],30267
372641,10,10,[],5341
372642,26,26,[],1704
372644,20,20,[],392
372817,499,480,[],57
372908,960,846,[],1584
373099,90,90,[],0
373375,225,218,[],572
373451,140,134,[],0
373512,140,136,[],0
373513,130,126,[],45
373520,150,143,[],0
373541,180,173,[],0
373542,180,180,[],0
374185,210,198,[],63
374247,115,112,[],0
374248,140,136,[],223
374765,110,72,[],287
374820,150,148,[],451
374830,299,292,[],65
374936,96,85,[],39
374937,432,396,[],566
375109,100,98,[],0
375113,159,154,[],215
375123,130,124,[],53
375124,199,196,[],122
375125,75,66,[],0
375126,35,32,[],71
375127,199,175,[],0
375175,10,10,[],0
375176,45,44,[],82
375181,90,88,[],247
375517,66,66,[],0
375518,140,135,[],133
375519,260,248,[],74
375520,175,168,[],109
375521,330,314,[],166
375686,70,68,[],565
375696,58,57,[],272
375715,40,39,[],593
375716,45,44,[],296
375972,52,50,[],112
376168,139,139,[],0
376356,80,78,[],201
376357,44,43,[],116
376358,120,118,[],0
376359,300,275,[],0
376384,180,165,[],0
376388,299,299,[],0
376391,210,210,[],0
376399,210,210,[],0
376400,299,275,[],0
376408,275,253,[],30
376411,599,599,[],0
376413,90,84,[],0
376414,210,210,[],0
376415,240,220,[],0
376416,185,171,[],0
376419,185,185,[],0
376420,185,171,[],0
376422,150,149,[],0
376423,150,150,[],0
376426,185,185,[],0
376427,125,123,[],0
376428,125,116,[],0
376430,90,90,[],0
376431,99,99,[],0
376432,99,92,[],0
376434,240,240,[],0
376436,90,83,[],33
376456,80,80,[],0
376457,99,92,[],0
376458,80,74,[],0
376461,120,120,[],0
376464,110,102,[],30
376466,90,83,[],36
376474,120,111,[],0
376475,190,175,[],0
376538,120,112,[],0
376584,235,222,[],0
376878,199,183,[],103
376901,120,115,[],235
376903,199,183,[],77
376904,199,196,[],131
376906,260,260,[],0
376908,115,113,[],5986
376909,199,183,[],83
376910,199,183,[],62
376911,449,426,[],664
376946,325,309,[],29
376947,350,333,[],104
377039,40,39,[],8984
377735,210,198,[],84
377874,75,72,[],0
377875,30,30,[],0
378171,275,266,[],95
378177,174,172,[],437
378768,63,63,[],0
378772,10,10,[],133
378803,190,180,[],0
378804,190,180,[],0
378805,190,180,[],135
378806,46,45,[],149
379676,60,58,[],0
379705,75,66,[],110
379709,195,184,[],0
379908,225,218,[],66
379909,99,93,[],0
379953,300,300,[],0
379962,499,474,[],0
380001,199,199,[],0
380020,179,179,[],0
380708,450,427,[],233
380957,55,54,[],551
380958,98,94,[],929
381121,93,91,[],129
381122,79,67,[],275
381259,133,128,[],296
381433,110,104,[],0
381436,99,94,[],46
381565,282,268,[],41
381566,150,143,[],44
381567,199,196,[],36
381813,156,148,[],147
381815,399,375,[],190
381828,800,746,[],0
382075,85,82,[],814
382078,199,188,[],40
382114,120,99,[],2534
382242,120,117,[],85
382263,40,39,[],318
382265,80,78,[],187
382273,80,78,[],145
382274,130,127,[],0
382276,130,127,[],28
383257,1099,1008,[],0
383261,899,825,[],0
383265,1799,1650,[],0
383311,325,308,[],0
383357,3420,3392,[],0
383458,120,103,[],302
383514,105,98,[],432
383515,149,138,[],0
383534,320,315,[],0
383606,99,98,[],117
384037,216,184,[],544
384055,20,19,[],296
384056,20,19,[],179
384068,810,782,[],44
384069,810,782,[],48
384070,750,724,[],30
384071,750,724,[],0
384190,42,41,[],353
384404,99,99,[],0
384490,105,105,[],0
384508,256,239,[],0
384510,256,239,[],0
384512,256,239,[],60
384514,256,239,[],0
384516,256,239,[],250
384519,256,239,[],0
384521,256,239,[],0
384523,256,239,[],0
384626,750,724,[],0
384627,365,359,[],0
384628,750,724,[],60
385316,135,130,[],364
385319,135,130,[],224
385327,499,469,[],0
385330,499,469,[],0
385331,499,469,[],0
385628,65,62,[],0
385629,105,100,[],0
385691,295,278,[],0
385696,275,275,[],0
385701,295,278,[],0
385845,595,595,[],0
385972,595,595,[],0
385988,1495,1495,[],0
386003,595,595,[],0
386010,1895,1861,[],0
386050,299,281,[],0
386060,210,198,[],71
386061,210,198,[],49
386070,849,839,[],0
386714,250,231,[],138
386811,120,112,[],426
386813,110,104,[],59
386814,95,90,[],84
387102,38,37,[],1172
387103,38,37,[],263
387133,180,170,[],0
387136,95,90,[],71
387137,95,90,[],64
387366,179,179,[],0
387495,33,33,[],520
387498,140,134,[],540
387793,425,408,[],139
387794,99,98,[],87
387795,275,268,[],67
387796,49,49,[],0
387884,70,70,[],0
387897,144,144,[],0
387939,99,90,[],0
387940,99,99,[],0
387941,99,99,[],0
387993,210,200,[],228
388018,99,70,[],72
388020,199,140,[],0
388028,99,84,[],0
388034,199,156,[],287
388043,60,52,[],0
388144,95,88,[],0
388154,85,85,[],0
388155,85,84,[],0
388157,399,383,[],0
388158,449,430,[],0
388208,219,215,[],2108
388210,192,181,[],311
388301,45,43,[],284
388302,265,250,[],103
388303,375,354,[],54
388326,87,85,[],6452
388374,99,87,[],74
388375,99,87,[],0
388839,110,107,[],0
389392,199,192,[],0
390298,399,375,[],0
390299,399,375,[],0
390300,349,329,[],0
390302,849,799,[],0
390323,199,192,[],0
391667,700,574,[],86
391783,149,138,[],89
391784,220,213,[],52
391798,72,67,[],233
391998,40,39,[],1274
392444,70,68,[],51
392445,75,73,[],68
392446,75,73,[],47
392447,75,73,[],67
392448,75,72,[],74
392719,60,57,[],2290
393003,29,29,[],1516
393007,28,27,[],813
393132,225,198,[],0
393133,225,225,[],0
393134,199,176,[],38
393135,199,176,[],175
393301,30,30,[],51
393302,30,30,[],0
393305,225,218,[],66
393689,1920,1753,[],0
393803,99,93,[],29
393953,160,155,[],1557
394074,45,44,[],465
394842,240,232,[],317
394905,128,124,[],1840
394906,261,253,[],1925
395374,70,69,[],342
395375,1350,1303,[],0
395407,190,184,[],0
395408,84,82,[],1142
396510,1398,1398,[],0
396743,75,73,[],327
397008,40,39,[],118
397009,160,152,[],48
397272,249,246,[],70
397416,240,226,[],0
397418,220,211,[],50
397419,400,390,[],67
397421,169,161,[],88
397431,110,110,[],0
397434,199,193,[],393
397560,495,475,[],340
397651,205,199,[],0
397653,170,165,[],47
397877,275,264,[],84
397878,149,147,[],0
398188,180,165,[],96
398499,96,91,[],197
398514,135,130,[],115
398515,234,226,[],199
398516,234,215,[],316
398566,84,76,[],206
398916,150,142,[],0
398991,329,310,[],0
399018,190,181,[],236
399019,215,215,[],0
399020,300,286,[],233
399021,130,120,[],169
399022,110,102,[],48
399024,160,148,[],231
399027,555,497,[],381
399028,28,28,[],1000
399219,170,166,[],87
399220,110,102,[],452
400263,65,63,[],0
400284,780,739,[],77
400285,799,786,[],170
400286,839,825,[],81
400382,70,70,[],0
400384,50,47,[],0
400385,270,248,[],159
400673,399,375,[],0
400676,399,375,[],39
400689,299,281,[],94
400690,299,281,[],233
400691,299,281,[],41
400692,299,281,[],47
400697,399,375,[],71
400698,399,375,[],982
400707,649,611,[],0
400800,225,218,[],37
400816,310,305,[],0
400818,125,121,[],160
400822,137,133,[],0
400823,137,133,[],332
400933,90,90,[],0
400934,90,90,[],0
400935,99,98,[],32
401275,365,359,[],70
401276,750,724,[],85
401493,175,175,[],0
401495,399,399,[],0
401497,215,205,[],0
401498,225,225,[],0
401654,740,696,[],40
401655,740,696,[],34
402193,70,65,[],304
402203,240,232,[],139
402540,165,163,[],75
402622,150,139,[],129
402658,42,42,[],489
402775,45,44,[],877
402776,330,319,[],169
402777,40,39,[],495
402831,275,262,[],305
402839,315,290,[],53
403425,225,220,[],0
403577,90,87,[],120
403732,123,111,[],81
403762,30,30,[],0
403769,120,115,[],199
403846,199,193,[],46
403847,199,196,[],37
404045,200,184,[],0
404158,225,216,[],0
404165,295,295,[],0
404369,399,383,[],146
404472,65,63,[],0
404473,213,202,[],1038
404614,180,174,[],0
404661,200,190,[],37
404794,65,63,[],5912
404819,115,112,[],2428
404824,30,30,[],283
404825,30,30,[],0
404836,25,24,[],406
405293,30,30,[],1223
405295,140,136,[],195
405296,250,242,[],118
405297,97,94,[],253
405371,269,255,[],107
405498,369,347,[],27
405807,99,94,[],81
405809,129,124,[],0
405815,119,114,[],57
405818,119,114,[],0
405822,129,124,[],65
405823,129,124,[],82
405824,129,124,[],1359
406222,110,107,[],71
406223,110,107,[],29
406225,110,107,[],26
406226,165,160,[],0
406817,190,190,[],0
407224,130,126,[],116
407227,110,107,[],75
408004,120,115,[],46
408020,230,228,[],0
408028,180,173,[],0
408197,399,393,[],0
408236,799,751,[],0
408264,62,62,[],0
408369,30,27,[],779
408393,249,237,[],92
408447,250,240,[],73
408448,250,240,[],68
408495,240,228,[],0
408555,32,32,[],0
408629,75,73,[],510
408633,103,98,[],1080
408636,150,145,[],124
408654,40,40,[],0
408709,125,120,[],44
408710,125,120,[],27
408712,399,375,[],0
408734,150,145,[],0
408737,70,68,[],136
408738,70,68,[],71
408739,150,145,[],0
409218,85,83,[],0
409219,15,15,[],485
409233,275,260,[],0
409235,275,260,[],201
409240,99,93,[],235
409430,180,173,[],0
409525,649,611,[],0
409526,149,141,[],0
409527,149,141,[],0
409528,149,141,[],0
409529,649,611,[],0
409653,360,340,[],60
409654,350,330,[],31
409655,575,540,[],0
409668,360,340,[],56
409694,300,282,[],0
409780,299,280,[],59
409792CB,860,602,[],0
409869,349,321,[],51
409872,349,321,[],79
410196,100,100,[],0
410263,150,145,[],43
410289,100,94,[],28
410510,150,145,[],0
410812,140,136,[],5861
410813,110,109,[],203
410815,120,118,[],677
410816,120,118,[],823
410817,195,192,[],416
410818,195,192,[],382
410853,933,917,[],0
410924,170,160,[],1054
410925,196,185,[],262
411053,44,43,[],308
411143,249,224,[],65
411148,395,348,[],78
411149,295,264,[],62
411150,129,116,[],0
411151,199,179,[],94
411155,245,220,[],73
411156,195,175,[],67
411157,199,179,[],47
411158,345,304,[],48
411159,295,264,[],81
411317,265,254,[],31
411319,265,254,[],0
411320,240,231,[],0
411321,265,254,[],0
411322,265,254,[],0
411764,150,145,[],39
411766,690,667,[],0
411767,690,667,[],96
411892,360,330,[],0
411893,149,148,[],0
411953,275,262,[],283
412102,249,239,[],41
412260,399,375,[],62
412262,399,375,[],37
412273,225,216,[],0
412357,499,491,[],0
412601,199,193,[],47
412626,35,29,[],561
412732,50,49,[],81
412764,106,103,[],0
412794,144,142,[],0
412874,115,113,[],150
412875,75,73,[],0
412877,115,113,[],520
412882,40,39,[],574
412887,50,44,[],0
412888,130,129,[],0
412891,130,126,[],293
412895,54,50,[],178
412896,130,120,[],96
412899,130,120,[],0
412900,270,248,[],233
412901,54,50,[],491
412903,100,88,[],100
412906,199,192,[],163
412907,199,195,[],83
413256,40,37,[],0
413260,199,193,[],1715
413334,229,226,[],2736
413403,49,48,[],1010
413418,80,78,[],0
413432,10,10,[],1377
413436,45,45,[],0
413459,500,350,[],0
413461,2000,981,[],99
413534,270,248,[],56
413558,38,38,[],239
413562,112,111,[],273
413563,144,142,[],0
413580,190,188,[],0
413634,250,236,[],0
413635,2500,2348,[],0
413645,80,80,[],0
