id,original_price,sell_price,variations_types,in_stoke
GUCC007M,8900,6829,[],1
GUCC008M,8900,7696,[],1
GUCC009M,8900,6829,[],1
GUCC010W,8900,6874,[],0
GUE001,3300,2790,[],1
GUE001M,3500,2454,[],1
GUE002M,2900,2413,[],1
HP6306,1745,1741,[],1
HP8120,1345,1293,[],1
HP8142,845,845,[],1
HP8303,1295,1295,[],1
HP8318,2995,2728,[],0
HP8643/46,2295,2268,[],1
HUG001,5400,4632,[],1
HUG001M,8200,6547,[],1
HUG002W,6300,5022,[],1
HUG003M,5200,4518,[],1
HUG004,6300,5380,[],1
HUG005,5400,4581,[],1
HUG005S,7150,5725,[],1
HUG006,5400,4811,[],1
HUG006W,6200,4987,[],1
HUG007,5950,5425,[],1
HUG007M,5900,5107,[],1
HUG008,4950,4259,[],1
HUG008M,4650,3499,[],1
HUG009,5400,4811,[],1
HUG009W,5900,4789,[],1
HUG010,5400,4811,[],1
HUG010M,6200,5358,[],1
HUG011W,5400,4309,[],1
HUG012M,5400,4309,[],1
HUG013M,4800,3894,[],1
HUG014M,5400,4363,[],1
HUG016W,5800,4363,[],1
HUG017W,4800,3894,[],1
ISS001,6800,5590,[],1
ISS001M,5950,4771,[],1
ISS002,5900,5047,[],1
ISS002W,6900,5694,[],1
ISS003,5900,5047,[],1
ISS003M,5950,4771,[],1
ISS004M,6800,4752,[],1
ISS005W,7000,6115,[],1
ISS006M,6200,5098,[],1
JAG001,3200,2710,[],1
JAG001M,3600,2131,[],1
JAG002,3200,2710,[],1
JAG002M,3600,2131,[],1
JAG003,3300,2526,[],1
JAG003M,3400,2526,[],1
JIM001M,5600,4518,[],1
JOO002M,5400,4038,[],1
JOO003M,5400,4038,[],1
JOO004M,5200,3894,[],1
JPG001W,6300,5064,[],1
KEN001W,6350,5146,[],0
L1_Navy,6350,4387,[],1
L1_Tan,6350,4387,[],1
LAC002M,5450,4728,[],1
LAC003M,5750,4981,[],1
LAC004M,5200,4206,[],1
LAC005W,5600,4518,[],1
LAC006M,5200,4206,[],1
LAC007M,5200,4206,[],1
LAC008W,5000,4350,[],1
LAN001W,7800,6702,[],1
LAN002W,8800,7542,[],1
LAN003W,8800,7542,[],1
LAN005M,4200,3174,[],1
LAN006W,4950,4008,[],1
LAN007W,5400,4363,[],1
LO001W,4450,3619,[],1
LOM001M,1350,899,[],1
LOM002W,1150,835,[],1
LOM003W,750,672,[],0
LOM004M,1150,1014,[],1
MAR001W,6500,5221,[],1
MG3730/15,2995,2660,[],0
MG7715/15,4295,4112,[],1
MON001,4800,3990,[],1
MON001M,6200,4771,[],1
MON002,4400,3803,[],1
MON002M,6800,5190,[],1
MON003,4400,3803,[],1
MON003W,5350,4206,[],1
MON004M,5200,3606,[],1
MON005,4400,3803,[],1
MON005W,6600,5107,[],1
MON006M,5200,3606,[],1
MON007M,5200,3606,[],1
MON008M,6500,5221,[],1
NAU001M,2850,2203,[],1
NAU002M,2850,2203,[],1
NAU003M,3200,2454,[],1
NIN001W,5400,4363,[],1
NIN002W,5200,3606,[],1
NIN003W,6250,4651,[],1
PAC001W,7600,5766,[],1
PAC002M,6800,5107,[],1
PAC003M,5000,3534,[],1
PAC004W,6950,5568,[],1
PAC005M,6400,5358,[],1
PAC006M,6800,3894,[],1
PAC007M,7800,6235,[],1
PAC008W,8500,6781,[],1
POL001M,2539,1981,[],1
POL003M,2539,1981,[],1
PRA001,9500,8036,[],1
PRA001M,7800,5064,[],1
PRA002,12500,10774,[],1
PRA003,12500,10774,[],1
PRA004,16800,12020,[],1
QP2512,1899,1878,[],1
QP2525,2199,2024,[],0
S1121,2095,1942,[],1
S1223,2395,2296,[],1
S3122,4295,3733,[],0
S3350,3295,3028,[],0
S5420/06,6995,6511,[],1
SAL001M,5600,3517,[],1
SGW219.11,1250,901,[],1
SGW224.11,1690,1165,[],1
SGW231.71,1490,1015,[],1
SYS170,2199,1763,[],0
SYS171,1699,1227,[],1
SYS172,1799,1285,[],1
SYS175,899,808,[],0
SYS178,2199,1752,[],1
SYS179,1069,847,[],0
SYS180,1099,1024,[],1
SYS181,1299,1092,[],1
SYS182,1299,1092,[],1
SYS183,999,999,[],0
SYS184,899,859,[],1
SYS187,1699,1159,[],0
TER001M,21600,12582,[],1
TER002M,12800,7542,[],1
TER003M,18400,10902,[],1
TER004W,12600,7560,[],1
TOF001,15800,10774,[],1
TOF002,14200,10526,[],1
TOM001,3800,3304,[],1
TOM002,4200,3637,[],1
TOM004M,3800,3091,[],1
TOM005M,3600,3091,[],1
UDV001M,995,984,[],1
UDV002M,995,984,[],1
UDV003W,1350,1285,[],1
UDV004M,995,984,[],1
UDV005M,995,984,[],1
UDV006M,1200,984,[],1
UDV007W,1350,1252,[],0
VER001M,6150,5317,[],1
VER002W,6900,5646,[],1
VER003W,8800,7093,[],1
VER004M,7650,5094,[],1
VER004W,6750,5458,[],0
VER005W,7800,6702,[],1
VER006W,6750,5413,[],1
VER007M,7400,5862,[],1
VER008M,5000,4096,[],0
VER009M,5800,4051,[],1
VER010M,8900,5454,[],1
VER011W,8875,7603,[],1
VER012M,6450,5179,[],1
VER014W,8300,6624,[],1
VIV001W,6950,5155,[],1
VIV002W,6950,5155,[],1
W164_Black,2000,1440,[],1
W164_Tan,2000,1470,[],1
WDBMCG0010BBTWESN,29500,14409,[],0
WDBMCG0010BYTWESN,29500,14409,[],0
WDBMCG5000AYTWESN,14500,7919,[],0
YVE001M,6800,5022,[],1
YVE002M,8800,6702,[],1
YVE003M,8800,6702,[],1
YVE004W,8900,7672,[],0
YVE005M,7800,6702,[],1
Z34 (0) 01 049,1390,1251,[],1
Z34 (0) 08 049,1390,1201,[],1
