id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
284413,1,400,0,0,0,0,0,0,0,0
285181,1,100,0,0,0,0,0,0,0,0
285409,1,70,0,0,0,0,0,0,0,0
285410,1,50,0,0,0,0,0,0,0,0
285412,1,30,0,0,0,0,0,0,0,0
285420,1,80,0,0,0,0,0,0,0,0
285613,1,100,0,0,0,0,0,0,0,0
286710,1,80,0,0,0,0,0,0,0,0
286713,1,50,0,0,0,0,0,0,0,0
286715,1,50,0,0,0,0,0,0,0,0
286731,1,100,0,0,0,0,0,0,0,0
286734,1,50,0,0,0,0,0,0,0,0
286775,1,50,0,0,0,0,0,0,0,0
287553,1,50,0,0,0,0,0,0,0,0
287579,1,150,0,0,0,0,0,0,0,0
289082,1,50,0,0,0,0,0,0,0,0
289210,1,40,0,0,0,0,0,0,0,0
290384,1,25,0,0,0,0,0,0,0,0
290485,1,70,0,0,0,0,0,0,0,0
290507,1,70,0,0,0,0,0,0,0,0
293402,1,40,0,0,0,0,0,0,0,0
293423,1,9,0,0,0,0,0,0,0,0
295926,1,25,0,0,0,0,0,0,0,0
297071,1,100,0,0,0,0,0,0,0,0
298311,1,100,0,0,0,0,0,0,0,0
299714,1,120,0,0,0,0,0,0,0,0
299719,1,100,0,0,0,0,0,0,0,0
300010,1,60,0,0,0,0,0,0,0,0
303767,1,150,0,0,0,0,0,0,0,0
304853,1,25,0,0,0,0,0,0,0,0
305227,1,25,0,0,0,0,0,0,0,0
305325,1,80,0,0,0,0,0,0,0,0
305913,1,40,0,0,0,0,0,0,0,0
305928,1,40,0,0,0,0,0,0,0,0
306128,1,80,0,0,0,0,0,0,0,0
306136,1,75,0,0,0,0,0,0,0,0
306148,1,100,0,0,0,0,0,0,0,0
306151,1,75,0,0,0,0,0,0,0,0
306161,1,100,0,0,0,0,0,0,0,0
306171,1,100,0,0,0,0,0,0,0,0
306172,1,100,0,0,0,0,0,0,0,0
306173,1,100,0,0,0,0,0,0,0,0
306175,1,75,0,0,0,0,0,0,0,0
306184,1,125,0,0,0,0,0,0,0,0
306191,1,150,0,0,0,0,0,0,0,0
