id,original_price,sell_price,discount
376901,120,115,5
376903,199,183,9
376904,199,196,2
376906,260,260,0
376908,115,113,2
376909,199,183,9
376910,199,183,9
376911,449,426,6
376946,325,309,5
376947,350,333,5
376990,160,160,0
377039,40,39,3
377040,150,150,0
377041,29,29,0
377042,29,29,0
377043,29,29,0
377044,29,29,0
377045,29,29,0
377184,330,321,3
377186,60,58,4
377215,115,113,2
377216,60,59,2
377220,98,92,7
377222,92,86,7
377223,92,86,7
377224,75,72,4
377226,75,72,4
377227,75,72,4
377228,75,72,4
377278,250,243,3
377279,250,243,3
377280,200,194,3
377289,240,228,5
377413,25,25,0
377414,55,54,2
377427,25,25,0
377428,25,25,0
377447,25,25,0
377478,40,40,0
377551,160,160,0
377586,200,192,4
377606,200,192,4
377630,50,50,0
377632,50,49,2
377735,210,198,6
377800,30,30,0
377802,30,30,0
377828,90,84,7
377829,170,157,8
377838,1050,1012,4
377839,1150,1108,4
377841,63,57,10
377844,248,248,0
377866,49,47,5
377874,75,72,4
377875,30,30,0
377958,63,62,2
377965,310,300,4
377991,45,43,5
377998,250,241,4
377999,250,241,4
378000,60,59,2
378001,2016,1930,5
378037,20,20,0
378171,275,266,4
378177,174,172,2
378180,199,196,2
378243,374,361,4
378244,55,55,0
378333,45,44,3
378334,45,44,3
378338,80,78,3
378339,80,78,3
378342,45,44,3
378343,45,44,3
378344,45,44,3
378345,240,221,8
378347,45,44,3
378375,50,46,8
378384,320,251,22
378407,101,98,3
378408,189,182,4
378447,215,204,6
378448,210,200,5
378595,65,65,0
378656,116,112,4
378768,63,63,0
378772,10,10,0
378781,249,229,9
378803,190,180,6
378804,190,180,6
378805,190,180,6
378806,46,45,3
378825,70,58,18
378826,100,78,22
378943,70,65,8
378944,70,65,8
378954,60,59,2
378955,35,34,3
378956,70,65,8
378960,485,475,3
379008,20,20,0
379009,20,20,0
379010,20,20,0
379011,20,20,0
379037,160,156,3
379038,135,132,3
379039,160,156,3
379057,235,229,3
379173,23,23,0
379174,23,23,0
379175,25,25,0
379176,31,31,0
379195,131,114,13
379196,130,91,30
379197,131,114,13
379198,131,114,13
379199,131,114,13
379215,300,292,3
379216,15,15,0
379218,15,15,0
379219,325,270,17
379222,325,302,8
379223,75,66,12
379224,64,63,2
379225,70,65,8
379226,60,59,2
379306,55,54,2
379313,180,174,4
379314,55,54,2
379317,20,20,0
379329,40,39,3
379530,250,250,0
379549,362,351,4
379550,85,83,3
379577,150,127,16
379578,300,189,37
379616,236,213,10
379675,185,185,0
379676,60,58,4
379684,15,15,0
379705,75,66,12
379709,195,184,6
379727,30,30,0
379728,30,30,0
379729,30,30,0
379739,20,20,0
379908,225,218,4
379909,99,93,7
379917,285,252,12
379918,160,160,0
379919,150,138,8
379941,170,149,13
379942,60,52,14
379946,375,299,21
379948,350,341,3
379949,145,119,18
379950,455,366,20
379953,300,300,0
379962,499,474,6
379964,35,35,0
379965,35,35,0
379983,170,165,3
379985,170,170,0
379987,95,92,4
380001,199,199,0
380020,179,179,0
380023,45,45,0
380024,75,73,3
380134,68,65,5
380135,450,438,3
380137,240,234,3
380138,78,74,6
380148,86,85,2
380150,136,133,3
380151,270,263,3
380152,125,123,2
380153,45,43,5
380189,50,49,2
380191,50,49,2
380232,120,115,5
380233,65,64,2
380426,105,103,2
380427,240,213,12
380464,80,78,3
380466,80,80,0
380467,80,78,3
380471,120,117,3
380475,80,80,0
380476,80,78,3
380507,120,117,3
380509,50,50,0
380511,40,39,3
380515,80,78,3
380516,95,92,4
380517,95,94,2
380548,275,265,4
380566,170,166,3
380581,250,249,1
380583,280,277,2
380584,100,97,3
380656,89,87,3
380657,30,30,0
380658,40,39,3
380694,5,5,0
380708,450,427,6
380737,60,59,2
380757,180,174,4
380781,60,58,4
380785,50,49,2
380807,125,123,2
380957,55,54,2
380958,98,94,5
380976,199,193,4
380977,299,289,4
380978,1999,1964,2
380980,50,49,2
380981,2650,2471,7
381107,99,97,3
381121,93,91,3
381122,79,67,16
381164,144,143,1
381208,150,146,3
381209,150,146,3
381211,250,243,3
381213,200,194,3
381214,200,194,3
381215,200,194,3
381216,200,194,3
381217,200,194,3
381218,200,194,3
381219,200,194,3
381220,200,194,3
381221,250,243,3
381222,200,194,3
381223,250,243,3
381224,200,194,3
381225,200,194,3
381259,133,128,4
381269,200,194,3
381270,250,243,3
381332,500,487,3
381335,310,310,0
381420,55,54,2
381421,149,138,8
381422,149,138,8
381423,149,138,8
381433,110,104,6
381436,99,94,6
381565,282,268,5
381566,150,143,5
381567,199,196,2
381646,470,402,15
381739,45,43,5
381813,156,148,6
381815,399,375,7
381828,800,746,7
381846,250,243,3
382004,20,20,0
382005,60,58,4
382006,20,20,0
382007,60,58,4
382019,100,98,2
382023,60,58,4
382024,20,20,0
382028,260,214,18
382031,3280,3183,3
382049,700,545,23
382050,700,553,21
382075,85,82,4
382078,199,188,6
382114,120,99,18
382123,99,96,4
382124,139,134,4
382127,139,134,4
382130,185,182,2
382131,99,98,2
382132,99,96,4
382143,99,96,4
382182,20,17,15
382183,20,20,0
382194,100,100,0
382242,120,117,3
382263,40,39,3
382265,80,78,3
382273,80,78,3
382274,130,127,3
382276,130,127,3
382406,53,52,2
382498,30,30,0
382504,44,43,3
382505,120,116,4
382507,30,30,0
382588,2700,2504,8
382614,75,73,3
382615,75,75,0
382616,40,39,3
382618,330,322,3
382701,160,152,5
382704,160,152,5
382706,160,152,5
382736,600,598,1
382738,120,115,5
382739,120,115,5
382892,300,292,3
382893,15,15,0
382897,300,292,3
382898,15,15,0
382931,90,88,3
383012,15,15,0
383014,150,146,3
383074,55,54,2
383075,55,54,2
383076,55,54,2
383156,1699,1470,14
383173,120,116,4
383192,99,94,6
383193,99,94,6
383194,99,94,6
383196,99,94,6
383197,99,94,6
383199,99,94,6
383200,99,94,6
383201,99,94,6
383202,99,94,6
383203,99,94,6
383207,120,120,0
383211,110,110,0
383216,80,74,8
383246,75,73,3
383251,193,187,4
383253,175,171,3
383254,20,20,0
383257,1099,1008,9
383261,899,825,9
383263,135,130,4
383265,1799,1650,9
383273,60,58,4
383278,8400,8254,2
383311,325,308,6
383357,3420,3392,1
383409,80,76,5
383440,80,76,5
383450,500,488,3
383452,420,414,2
383458,120,103,15
383514,105,98,7
383515,149,138,8
383534,320,315,2
383568,420,420,0
383606,99,98,2
383630,250,207,18
383763,55,55,0
383764,55,55,0
383765,60,60,0
383766,55,55,0
383767,55,55,0
383868,180,175,3
383914,20,20,0
383920,20,20,0
383921,130,124,5
383933,30,30,0
383979,600,583,3
384037,216,184,15
384053,33,33,0
384055,20,19,5
384056,20,19,5
384068,810,782,4
384069,810,782,4
384070,750,724,4
384071,750,724,4
384183,420,413,2
384190,42,41,3
384237,95,93,3
384238,95,93,3
384239,140,140,0
384240,100,98,2
384241,190,185,3
384242,80,78,3
384245,85,84,2
384246,130,127,3
384247,105,103,2
384274,490,477,3
384275,495,482,3
384276,145,142,3
384277,150,146,3
384313,200,176,12
384322,60,58,4
384324,40,39,3
384335,2000,1915,5
384336,1600,1580,2
384338,1600,1600,0
384340,2000,1771,12
384341,60,55,9
384342,35,30,15
384351,45,45,0
384404,99,99,0
384417,700,654,7
384418,775,723,7
384419,875,817,7
384420,1000,933,7
384429,72,70,3
384459,550,440,20
384463,300,227,25
384490,105,105,0
384508,256,239,7
384510,256,239,7
384512,256,239,7
384514,256,239,7
384516,256,239,7
384519,256,239,7
384521,256,239,7
384523,256,239,7
384549,300,264,12
384550,700,434,38
384562,75,64,15
384563,75,64,15
384566,55,46,17
384626,750,724,4
384627,365,359,2
384628,750,724,4
384778,1149,1012,12
384890,290,282,3
384891,330,321,3
384897,105,102,3
384923,25,25,0
384937,40,40,0
384944,80,78,3
385033,15,15,0
385034,85,75,12
385035,30,29,4
385036,35,32,9
385037,70,65,8
385038,20,18,10
385040,35,32,9
385042,160,137,15
385044,355,259,28
385045,4486,2813,38
385048,80,78,3
385049,50,44,12
385050,85,72,16
385057,55,41,26
385059,100,72,28
385060,270,188,31
385061,150,135,10
385062,45,38,16
385063,45,36,20
385064,420,324,23
385074,150,124,18
385077,45,34,25
385078,100,78,22
385086,160,129,20
385087,280,234,17
385089,80,65,19
385090,60,52,14
385091,140,114,19
385092,570,344,40
385106,200,197,2
385107,400,384,4
385109,40,33,18
385111,75,59,22
385112,80,78,3
385117,35,29,18
385118,65,51,22
385121,205,157,24
385122,110,84,24
385131,205,155,25
385135,185,137,26
385137,345,259,25
385138,65,54,17
385139,90,69,24
385151,40,35,13
385155,50,35,30
385158,240,190,21
385159,590,450,24
385160,65,55,16
385161,120,91,25
385171,115,86,26
385175,65,49,25
385216,20,20,0
385217,70,69,2
385288,58,58,0
385295,20,20,0
385296,20,20,0
385297,40,38,5
385316,135,130,4
385319,135,130,4
385320,68,51,25
385321,85,65,24
385327,499,469,7
385330,499,469,7
385331,499,469,7
385371,70,70,0
385392,55,54,2
385471,54,54,0
385486,335,327,3
385488,55,55,0
385493,60,59,2
385497,25,25,0
385498,25,25,0
385575,999,939,7
385577,999,939,7
385628,65,62,5
385629,105,100,5
385691,295,278,6
385696,275,275,0
385701,295,278,6
385728,320,313,3
385740,125,125,0
385741,215,215,0
385742,285,285,0
385780,75,74,2
385781,190,185,3
385782,175,174,1
385787,135,129,5
385788,165,162,2
385829,65,63,4
385830,33,33,0
385831,33,33,0
385845,595,595,0
385972,595,595,0
385988,1495,1495,0
386003,595,595,0
386010,1895,1861,2
386050,299,281,7
386060,210,198,6
386061,210,198,6
386064,450,439,3
386067,630,630,0
386070,849,839,2
386116,125,118,6
386117,150,144,4
386221,499,363,28
386222,499,299,41
386223,499,389,23
386227,119,114,5
386228,79,75,6
386229,129,123,5
386230,119,114,5
386231,89,85,5
386232,85,82,4
386233,99,98,2
386234,75,72,4
386239,161,153,5
386240,129,123,5
386243,141,135,5
386244,149,145,3
386245,74,71,5
386246,141,135,5
386271,290,280,4
386272,325,308,6
386273,70,68,3
386279,330,324,2
386287,210,203,4
386288,220,213,4
386289,199,193,4
386290,199,193,4
386291,299,289,4
386514,120,115,5
386714,250,231,8
386797,105,105,0
386811,120,112,7
386813,110,104,6
386814,95,90,6
386845,75,74,2
386846,79,75,6
386854,68,65,5
386855,119,111,7
386868,64,60,7
386869,39,39,0
386942,120,118,2
386955,60,58,4
386975,120,115,5
387065,90,88,3
387070,69,67,3
387071,295,280,6
387072,295,280,6
387091,150,143,5
387097,125,119,5
387098,150,143,5
387100,150,143,5
387102,38,37,3
387103,38,37,3
387105,100,95,5
387106,100,95,5
387108,125,119,5
387133,180,170,6
387136,95,90,6
387137,95,90,6
387160,160,160,0
387163,130,126,4
387194,120,117,3
387195,120,117,3
387198,300,292,3
387225,117,103,12
387226,62,58,7
387227,55,54,2
387248,200,194,3
387315,95,92,4
387316,75,65,14
387317,75,64,15
387318,115,102,12
387347,149,121,19
387351,319,319,0
387365,199,199,0
387366,179,179,0
387376,250,202,20
387377,450,415,8
387480,400,257,36
387495,33,33,0
387498,140,134,5
387612,769,739,4
387663,130,121,7
387664,69,68,2
387788,200,200,0
387790,110,102,8
387793,425,408,4
387794,99,98,2
387795,275,268,3
387796,49,49,0
387884,70,70,0
387888,400,344,14
387890,750,599,21
387892,375,299,21
387893,700,525,25
387894,700,570,19
387897,144,144,0
387919,295,287,3
387920,365,354,4
387924,350,340,3
387926,340,330,3
387928,295,291,2
387931,365,356,3
387933,375,365,3
387939,99,90,10
387940,99,99,0
387941,99,99,0
387947,365,354,4
387954,30,30,0
387993,210,200,5
388018,99,70,30
388020,199,140,30
388028,99,84,16
388034,199,156,22
388043,60,52,14
388084,200,181,10
388085,185,166,11
388089,94,86,9
388090,79,73,8
388091,91,83,9
388092,96,90,7
388093,94,84,11
388100,64,57,11
388101,94,87,8
388102,89,80,11
388103,93,84,10
388104,74,66,11
388119,150,135,10
388120,125,111,12
388121,185,163,12
388122,189,159,16
388126,21,21,0
388131,375,265,30
388135,64,52,19
388136,125,114,9
388137,125,104,17
388138,111,105,6
388144,95,88,8
388154,85,85,0
388155,85,84,2
388157,399,383,5
388158,449,430,5
388204,150,145,4
388206,199,196,2
388208,219,215,2
388210,192,181,6
388258,60,53,12
388264,60,53,12
388265,100,88,12
388266,60,53,12
388269,80,80,0
388271,88,86,3
388274,84,82,3
388275,107,105,2
388277,88,86,3
388278,84,82,3
388301,45,43,5
388302,265,250,6
388303,375,354,6
388326,87,85,3
388374,99,87,13
388375,99,87,13
388493,195,167,15
388496,135,123,9
388497,125,114,9
388505,300,248,18
388507,250,229,9
388509,220,154,30
388516,109,99,10
388517,80,64,20
388524,90,82,9
388530,45,45,0
388533,50,49,2
388542,25,24,4
388565,15,15,0
388667,410,398,3
388729,40,39,3
388735,25,25,0
388778,60,58,4
388779,75,75,0
388780,28,28,0
388781,50,49,2
388782,75,74,2
388783,60,60,0
388784,35,35,0
388785,60,60,0
388787,25,25,0
388788,35,34,3
388821,199,189,6
388839,110,107,3
388856,99,98,2
388857,115,114,1
388963,20,20,0
389392,199,192,4
389489,50,49,2
389559,160,155,4
389560,160,155,4
389739,115,112,3
389740,99,96,4
389741,94,92,3
389747,92,90,3
389748,94,92,3
389749,92,90,3
389750,120,117,3
389766,94,92,3
389768,85,83,3
389769,94,92,3
389773,99,96,4
389996,749,722,4
389997,749,722,4
390019,70,67,5
390022,60,59,2
390024,20,20,0
390025,90,85,6
390057,50,47,7
390058,140,140,0
390087,500,324,36
390088,500,371,26
390110,144,133,8
390131,140,127,10
390135,234,215,9
390198,306,291,5
390199,134,127,6
390236,15,15,0
390246,125,122,3
390282,320,315,2
390298,399,375,7
390299,399,375,7
390300,349,329,6
390302,849,799,6
390304,200,180,10
390305,200,176,12
390307,155,153,2
390317,55,50,10
390318,55,50,10
390320,55,50,10
390323,199,192,4
390350,110,107,3
390351,125,123,2
390352,690,671,3
390353,395,385,3
390678,25,25,0
390689,185,173,7
390706,165,117,30
390749,160,152,5
390750,160,152,5
390869,190,180,6
390869CB,380,329,14
390870,195,184,6
390870CB,390,336,14
390871,195,184,6
390871CB,390,336,14
390874,195,184,6
390877,195,184,6
390877CB,390,336,14
391031,55,54,2
391033,400,386,4
391362,270,236,13
391363,490,425,14
391366,350,259,26
391368,125,103,18
391391,30,30,0
391392,150,145,4
391422,100,93,7
391432,150,146,3
391442,25,25,0
391443,25,25,0
391445,25,25,0
391449,120,117,3
391460,180,172,5
391461,90,87,4
391461CB,180,146,19
391481,35,35,0
391622,100,93,7
391628,1470,1421,4
391629,1620,1561,4
391661,99,96,4
391667,700,574,18
391668,120,118,2
391756,325,314,4
391763,70,69,2
391783,149,138,8
391784,220,213,4
391798,72,67,7
391893,99,96,4
391894,99,96,4
391895,50,49,2
391898,60,59,2
391900,270,262,3
391901,70,70,0
391910,70,68,3
391917,400,381,5
391918,350,345,2
391968,1100,788,29
391969,400,381,5
391970,350,345,2
391998,40,39,3
392009,1149,1012,12
392150,330,324,2
392152,20,20,0
392166,430,423,2
392167,20,20,0
392185,99,97,3
392317,60,59,2
392389,110,99,10
392392,365,288,22
392411,60,59,2
392412,60,59,2
392418,120,117,3
392419,20,20,0
392420,20,20,0
392442,199,176,12
392444,70,68,3
392445,75,73,3
392446,75,73,3
392447,75,73,3
392448,75,72,4
392449,119,113,6
392450,119,113,6
392451,119,113,6
392452,119,113,6
392457,60,59,2
392467,60,60,0
392532,119,113,6
392533,119,113,6
392567,119,113,6
392568,119,113,6
392603,149,132,12
392604,149,132,12
392682,30,30,0
392686,300,284,6
392705,325,308,6
392706,310,305,2
392719,60,57,5
392726,109,109,0
392727,99,97,3
392730,105,102,3
392733,480,468,3
392739,175,144,18
392740,150,119,21
392744,750,493,35
392747,90,79,13
392748,150,120,20
392749,850,650,24
392750,175,152,14
392751,80,60,25
392752,90,82,9
392754,2000,1456,28
392755,150,105,30
392756,80,64,20
392757,175,144,18
392758,80,59,27
392759,80,56,30
392762,175,144,18
392763,90,75,17
392764,750,530,30
392765,150,105,30
392767,750,594,21
392768,175,138,22
392771,175,143,19
392772,2000,1247,38
392774,150,119,21
392776,2000,1436,29
392777,750,553,27
392778,90,73,19
392779,2000,1484,26
392780,80,63,22
392781,150,140,7
392784,80,65,19
392785,80,69,14
392804,200,182,9
392807,175,152,14
392810,90,71,22
392814,850,748,12
392821,150,114,24
392823,90,74,18
392831,175,128,27
392835,175,157,11
392836,90,71,22
392837,90,82,9
392842,150,121,20
392845,90,72,20
392846,80,64,20
392847,2000,1430,29
392848,850,683,20
392853,2000,1342,33
392854,175,146,17
392856,90,75,17
392863,175,161,8
392867,750,624,17
392911,999,982,2
392913,275,266,4
392957,335,316,6
392961,320,315,2
392965,199,197,2
392966,299,289,4
392991,600,481,20
393003,29,29,0
393007,28,27,4
393018,22,22,0
393019,10,10,0
393023,120,116,4
393037,175,142,19
393039,175,128,27
393045,90,75,17
393049,10,10,0
393051,10,10,0
393057,40,39,3
393059,10,10,0
393063,10,10,0
393064,10,10,0
393065,275,266,4
393066,130,124,5
393132,225,198,12
393133,225,225,0
393134,199,176,12
393135,199,176,12
393170,15,15,0
393172,15,15,0
393174,15,15,0
393185,30,30,0
393186,30,30,0
393187,30,30,0
393204,205,195,5
393276,410,399,3
393278,380,370,3
393282,215,182,16
393301,30,30,0
393302,30,30,0
393305,225,218,4
393329,60,59,2
393574,38,38,0
393575,38,38,0
393576,38,38,0
393583,136,132,3
393689,1920,1753,9
393714,96,96,0
393715,180,180,0
393716,210,204,3
393724,210,210,0
393726,95,92,4
393803,99,93,7
393886,50,49,2
393887,50,49,2
393888,50,49,2
393889,50,49,2
393890,50,50,0
393891,50,50,0
393892,40,39,3
393893,40,39,3
393894,40,39,3
393895,40,39,3
393896,40,39,3
393898,50,49,2
393909,50,49,2
393953,160,155,4
394056,360,323,11
394074,45,44,3
394080,300,288,4
394623,110,107,3
394625,250,250,0
394765,240,234,3
394839,15,15,0
394842,240,232,4
394859,650,612,6
394905,128,124,4
394906,261,253,4
395229,137,121,12
395300,480,468,3
395308,720,697,4
395325,480,459,5
395338,1200,1200,0
395374,70,69,2
395375,1350,1303,4
395407,190,184,4
395408,84,82,3
395420,560,547,3
395422,720,634,12
395838,149,142,5
396064,40,37,8
396065,40,37,8
396066,40,37,8
396070,40,37,8
396071,40,37,8
396072,40,37,8
396258,860,836,3
396317,1200,974,19
396318,1350,1234,9
396510,1398,1398,0
396743,75,73,3
396814,80,80,0
396820,80,80,0
396932,1149,1054,9
397008,40,39,3
397009,160,152,5
397073,549,504,9
397272,249,246,2
397379,450,434,4
397380,390,377,4
397382,425,410,4
397416,240,226,6
397418,220,211,5
397419,400,390,3
397421,169,161,5
397431,110,110,0
397434,199,193,4
397539,45,43,5
397541,30,30,0
397560,495,475,5
397630,110,109,1
397631,40,39,3
397632,110,110,0
397637,120,119,1
397640,110,110,0
397651,205,199,3
397653,170,165,3
397661,73,72,2
397662,28,28,0
397664,105,104,1
397702,45,44,3
397704,45,44,3
397733,99,96,4
397783,115,115,0
397877,275,264,4
397878,149,147,2
397986,100,94,7
398014,255,249,3
398015,135,133,2
398057,400,388,3
398188,180,165,9
398258,25,24,4
398260,25,24,4
398262,25,24,4
398263,25,24,4
398285,15,15,0
398287,15,15,0
398288,20,20,0
398289,20,20,0
398292,20,20,0
398293,40,40,0
398499,96,91,6
398514,135,130,4
398515,234,226,4
398516,234,215,9
398526,1099,1033,7
398566,84,76,10
398577,25,25,0
398579,15,15,0
398580,30,30,0
398616,65,63,4
398664,60,60,0
398665,60,60,0
398666,60,60,0
398697,120,120,0
398711,60,49,19
398712,300,246,18
398759,15,15,0
398760,280,271,4
398761,285,220,23
398812,10,10,0
398874,30,30,0
398909,630,630,0
398911,50,49,2
398916,150,142,6
398991,329,310,6
399018,190,181,5
399019,215,215,0
399020,300,286,5
399021,130,120,8
399022,110,102,8
399024,160,148,8
399027,555,497,11
399028,28,28,0
399048,120,116,4
399049,105,102,3
399059,135,130,4
399060,266,262,2
399061,98,95,4
399064,400,389,3
399071,100,98,2
399219,170,166,3
399220,110,102,8
399243,125,118,6
399357,78,77,2
399368,60,59,2
399402,565,512,10
399491,55,42,24
399492,240,194,20
399493,460,360,22
399496,25,25,0
399522,75,62,18
399533,75,53,30
399624,120,117,3
399709,204,194,5
399798,30,30,0
399820,125,116,8
39O (0) 80 002,2850,1872,35
39V (0) 09 004,4900,4077,17
39V (0) 09 008,5700,4775,17
39V (0) 09 010,10900,8829,19
40000,1945,1845,6
400006,545,526,4
400008,33,33,0
400020,99,96,4
400021,99,96,4
40003,3195,2871,11
400081,29,29,0
40011375338N,3540,3197,10
40011377126N,4695,3642,23
40011377332N,4420,3842,14
40011LX600N,4320,4093,6
40015374026N,2845,2536,11
40015377233N,1560,1560,0
400250,480,442,8
400251,120,117,3
400251CB,240,209,13
400252,180,171,5
400263,65,63,4
400284,780,739,6
400285,799,786,2
400286,839,825,2
400382,70,70,0
400384,50,47,7
400385,270,248,9
400392,10,10,0
400400,30,30,0
400458,182,176,4
400461,266,262,2
40053,3595,3439,5
40054,3495,2817,20
400546,10,10,0
400593,499,486,3
400594,449,438,3
400645,60,59,2
40066,3395,3190,7
400673,399,375,7
400676,399,375,7
40068,2845,2755,4
400689,299,281,7
400690,299,281,7
400691,299,281,7
400692,299,281,7
400697,399,375,7
400698,399,375,7
400707,649,611,6
40073,9095,7883,14
40077,3795,3795,0
40078,8295,7207,14
400794,25,24,4
400800,225,218,4
40081,7645,7112,7
400816,310,305,2
400818,125,121,4
40082,8095,5412,34
400822,137,133,3
400823,137,133,3
400824,635,598,6
400830,288,272,6
40088,4795,3658,24
400887,35,34,3
40089,7295,6012,18
40090,8395,7600,10
40091,8895,8041,10
400921,120,117,3
400922,120,117,3
400925,35,34,3
400926,35,34,3
400933,90,90,0
400934,90,90,0
400935,99,98,2
400936,699,642,9
401090,75,75,0
401245,390,380,3
401275,365,359,2
401276,750,724,4
401409,50,48,4
401410,50,48,4
401454,1500,1199,21
401455,280,273,3
401468,100,99,1
401476,80,65,19
401493,175,175,0
401495,399,399,0
401497,215,205,5
401498,225,225,0
40150,5695,5314,7
40158,6845,6545,5
401614,100,95,5
401615,100,95,5
401616,100,95,5
401617,120,115,5
401618,120,120,0
401654,740,696,6
401655,740,696,6
40166,6445,5538,15
401672,999,653,35
401675,120,98,19
401677,550,469,15
401683,500,403,20
401690,270,263,3
40170,11845,10208,14
401714,80,75,7
401715,50,47,7
401716,100,93,7
401726,100,98,2
401727,100,98,2
401728,25,25,0
401729,100,98,2
40173,10895,10009,9
40177,10695,7851,27
401777,160,129,20
401778,80,66,18
401819,120,118,2
40184,6345,4923,23
40185,8995,7804,14
401854,150,144,4
401856,3900,2754,30
401858,2400,1424,41
40186,11445,10474,9
40187,12045,10820,11
401933,205,190,8
401981,30,30,0
402,190,190,0
402044,160,154,4
40205,11595,9996,14
402063,20,20,0
402065,20,20,0
402084,20,20,0
402096,720,694,4
402097,810,780,4
402098,220,213,4
40211,5325,4174,22
402135,10,10,0
402173,35,35,0
402185,60,59,2
402187,120,117,3
402189,99,96,4
402191,250,240,4
402193,70,65,8
402203,240,232,4
402360,540,520,4
402361,275,265,4
402426,70,59,16
402427,70,59,16
402431,120,94,22
402432,120,94,22
402433,70,61,13
402436,70,70,0
402461,700,665,5
402526,95,91,5
402529,60,59,2
402540,165,163,2
40257,7695,7587,2
402622,150,139,8
402658,42,42,0
402701,1400,1366,3
402704,750,449,41
402705,40,40,0
402706,65,65,0
402707,1400,1400,0
40271,13495,11602,15
402715,40,33,18
402727,194,189,3
402728,476,464,3
402729,490,477,3
402730,99,98,2
402731,120,117,3
402732,80,78,3
402733,66,65,2
402734,75,74,2
402735,248,242,3
402737,436,425,3
402738,60,59,2
402739,416,405,3
40274,12795,11011,14
402741,97,96,2
402743,98,98,0
402745,68,65,5
402746,292,285,3
402748,56,54,4
402775,45,44,3
402776,330,319,4
402777,40,39,3
40278,11895,10684,11
402831,275,262,5
402839,315,290,8
402853,160,152,5
402854,175,167,5
402861,39,39,0
40287,10595,8588,19
40289,13645,11729,15
402987,70,69,2
402989,100,97,3
402990,200,195,3
402991,200,200,0
402992,250,250,0
402996,95,90,6
402997,80,76,5
403030,150,150,0
403031,150,143,5
403032,150,143,5
403074,20,20,0
403165,120,118,2
403166,30,30,0
403203,120,117,3
403206,20,20,0
403282,20,20,0
403283,20,20,0
403284,30,30,0
403285,30,30,0
403425,225,220,3
403545,125,112,11
40355,9095,7622,17
403553,99,73,27
403555,209,150,29
403556,189,143,25
403557,925,675,28
403558,569,463,19
403559,115,94,19
40356,5995,5263,13
403560,169,132,22
403577,90,87,4
40358,9495,6215,35
403626,150,123,18
403710526N,2495,2045,19
403732,123,111,10
403750,200,194,3
403762,30,30,0
403769,120,115,5
403833,75,66,12
403846,199,193,4
403847,199,196,2
403852,20,20,0
403853,20,20,0
403854,20,20,0
403855,20,20,0
403874,24,24,0
403952,275,260,6
403958,740,718,3
403960,205,199,3
403961,54,54,0
403964,169,165,3
403966,115,113,2
403976,10,10,0
404010,145,141,3
404011,360,349,4
404045,200,184,8
404109,30,29,4
404156,65,63,4
404157,75,72,4
404158,225,216,4
404165,295,295,0
404193,69,67,3
404194,55,54,2
404195,20,20,0
404196,20,20,0
404197,20,20,0
404198,20,20,0
404214,20,20,0
404216,20,20,0
404221,20,20,0
404322,149,145,3
404323,100,95,5
404345,370,285,23
404347,260,207,21
404349,35,25,29
404353,190,143,25
404369,399,383,5
404379,225,219,3
404380,225,219,3
404386,225,219,3
404387,225,219,3
404428,280,198,30
404431,495,495,0
404434,470,391,17
404437,355,355,0
404444,430,420,3
404459,800,580,28
404472,65,63,4
404473,213,202,6
404482,1200,1157,4
404483,1100,1060,4
404486,90,86,5
404614,180,174,4
404653,60,52,14
404654,35,28,20
404656,500,400,20
404657,50,39,22
404658,50,41,18
404659,55,45,19
404661,200,190,5
404700003001U,5149,3331,36
404700203001U,8099,5633,31
404700204001U,10449,7101,33
404700402001U,5299,3440,36
404700403001U,6899,4885,30
404741,300,290,4
404743,125,119,5
404753,275,270,2
404759,300,290,4
404769,10,10,0
404794,65,63,4
404795,134,129,4
404819,115,112,3
404824,30,30,0
404825,30,30,0
404836,25,24,4
404840,99,96,4
404844,89,87,3
404846,299,294,2
404925,85,80,6
404935,40,39,3
404936,40,39,3
404937,40,39,3
404938,40,39,3
404939,40,39,3
404954,60,59,2
404987,30,30,0
405010,170,158,8
405022,60,59,2
405138,31,28,10
405140,44,40,10
405141,83,80,4
405143,38,34,11
405146,49,44,11
405147,30,30,0
405149,26,23,12
405152,60,58,4
405154,15,13,14
405155,13,11,16
405156,13,12,8
405158,13,12,8
405161,15,13,14
405162,14,12,15
405163,15,13,14
405186,17,15,12
405190,83,80,4
405193,67,60,11
405194,50,50,0
405202,143,130,10
405215,13,12,8
405216,13,12,8
405217,22,22,0
405232,130,128,2
405243,720,695,4
405260,600,600,0
405261,100,98,2
405266,64,63,2
405268,50,49,2
405272,165,162,2
405276,120,112,7
405277,220,202,9
405293,30,30,0
405295,140,136,3
405296,250,242,4
405297,97,94,4
405304,150,119,21
405307,80,68,15
405315,30,30,0
405316,30,30,0
405317,30,30,0
405371,269,255,6
405399,25,25,0
405402,100,98,2
405426,20,20,0
405433,70,69,2
405495,10,10,0
405498,369,347,6
405505,25,24,4
405537,521,431,18
405554,70,69,2
405555,70,69,2
405571,25,25,0
405582,350,340,3
40562,23495,16769,29
40563,19995,14300,29
40565,26495,18885,29
405670,55,55,0
405671,55,55,0
405772,100,97,3
405793CB,650,524,20
405794,40,39,3
405795CB,650,524,20
405800,125,121,4
405807,99,94,6
405809,129,124,4
405815,119,114,5
405818,119,114,5
405822,129,124,4
405823,129,124,4
405824,129,124,4
405853,650,628,4
405855,170,162,5
