284104,46,101165-5.jpg,Haldirams Bhujia Sev(1 kg),"[""101165-5.jpg"","""","""","""","""",""""]",215,215,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"National brand
 It is a namkeen
 Suitable for all food",,,12/31/2020,1,1,0,0,1,0,[],0
284148,46,101165-5.jpg,Bikano Aloo Bhujia(1 kg),"[""101165-5.jpg"","""","""","""","""",""""]",237,237,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"National brand
 It is a namkeen
 Suitable for all food",,,12/31/2020,1,1,0,0,1,0,[],0
320458,46,101165-5.jpg,Pro Nature Organic Tur Dal (1 kg),"[""101165-5.jpg"","""","""","""","""",""""]",208,208,0,1,2,25,0,0,0,0,0,0,1,1,0,0,0,0,"Pro Nature is well-known for its natural and high quality products. Its products are safe and natural. Pro Nature Tur Dal is commonly used to prepare the famous dish of South India -Sambhar, along with other vegetables. It is famous and widely eaten throughout India. It is also known by names Toor dal and arhar dal. Even it is used for the preparation of rasam. You need to soak this dal before its preparation for faster cooking.",,,12/31/2020,1,1,0,0,1,0,[],0
320462,46,101165-5.jpg,Kissan Mixed Fruit Jam glass Bottle (700g),"[""101165-5.jpg"","""","""","""","""",""""]",215,215,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"With the Kissan Mixed Fruit Jam Jar 700g, get the combined taste of mixed fruits in a single spread. Made from fresh fruits, this delicious spread is best enjoyed at breakfast with warm toast.Specially bottled to preserve its freshness, this jam is the perfect combination of nutrition and taste.",,,12/31/2020,1,1,0,0,1,0,[],0
321894,46,101165-5.jpg,Parle Milano Chocolate Cookies 75 g,"[""101165-5.jpg"","""","""","""","""",""""]",30,30,0,1,5,38,0,0,0,0,0,0,1,1,0,0,0,0,Parle is one of the most trusted brands in the industry and it now brings to you its mouthwatering collection called Milano Cookies. A pack of the cookies is sure to keep you busy as you slowly munch on every piece of chocolate-filled cookie. These cookies are not just tasty but healthy too. Its choco-filling will take you to different world altogether!,,,12/31/2020,1,1,0,0,1,0,[],0
323793,46,101165-5.jpg,Amul Kool Cafe Plastic Bottle (200ml),"[""101165-5.jpg"","""","""","""","""",""""]",25,25,0,1,3,32,0,0,0,0,0,0,1,1,0,0,0,0,"Indulge in your favourite, rich and creamy coffee in exciting Hazelnut flavour. Shake the pack, open it and treat yourself with this flavourful and aromatic experience. Best for all your small hunger pangs, enjoy this delight whenever you want",,,12/31/2020,1,1,0,0,1,0,[],0
351031,46,101165-5.jpg,Godrej No. 1 Lime and Aloe Vera (150 g X 4),"[""101165-5.jpg"","""","""","""","""",""""]",108,108,20,1,6,45,0,0,0,0,0,0,1,1,0,0,0,0,nContains: 4 soaps (150g each)nGrade 1 soap with 76% TFMnSuitable for all skin types and all age groupsnContains natural oils to give you skin that glows with nourishmentnCombination of Lime and Aloe Vera leaves your skin feeling fresh and softnFragrance: Limen,,,12/31/2020,1,1,0,0,1,0,[],0
351035,46,101165-5.jpg,Godrej No. 1 Coconut and Neem (150 g X 4),"[""101165-5.jpg"","""","""","""","""",""""]",108,108,0,1,6,45,0,0,0,0,0,0,1,1,0,0,0,0,"Contains: 4 soaps (150g each)nGrade 1 soap with 76% TFMnSuitable for all skin types and all age groupsnContains natural oils to give you skin that glows with nourishmentnCoconut oil, known for its skin hydrating properties, has been combined with neem - an active skin clarifier, to give you an enviable satin smooth skin everydaynn",,,12/31/2020,1,1,0,0,1,0,[],0
351076,46,101165-5.jpg,Top Ramen Fiery Chilli Flavor(70g),"[""101165-5.jpg"","""","""","""","""",""""]",10,10,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"From Nissin the inventors of instant noodles
 The fiery chilli is the spiciest noodles available in India
 The fiery chilli noodles are spicy yet so delicious
 Non sticky noodles that can be eaten with long slurps
 The taste of fiery chilli will leave you asking for more",,,12/31/2020,1,1,0,0,1,0,[],0
351403,46,101165-5.jpg,Pril Lime Dishwash Bar Pouch(200g X 3),"[""101165-5.jpg"","""","""","""","""",""""]",54,54,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"Bring home Pril Dishwash Bar and make an end of the stubborn stains that often occupies your vessels or dishes. 
 Pril Dishwash Bar have been in focus mainly because of its capacity to neutralize unwanted odour and bring hard clean to your dishes. 
 Pril Dishwash Bar is now available in two variants--Lime and Vinegar.
 There are also Pril Liquids available in the market known for being strong stain remover. 
 They are also best known for high grease-dissolving power. 
 Pril bar delivers the double action of Lime + Vinegar. 
 Lime degreases and removes the burnt marks while Vinegar removes the residual food odour, thus it cleans your vessels completely. 
 Therefore Pril Clean = Full Clean",,,12/31/2020,1,1,0,0,1,0,[],0
351583,46,101165-5.jpg,Taski All Purpose Cleaner(1Pc),"[""101165-5.jpg"","""","""","""","""",""""]",84,84,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"Effectively removes oil and finger marks
 Does not leave any streak marks
 Fast in action and fast dry-off
 Refreshing fragrance
 Safe on hands",,,12/31/2020,1,1,0,0,1,0,[],0
351587,46,101165-5.jpg,Rin Bar (150g),"[""101165-5.jpg"","""","""","""","""",""""]",10,10,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"Non returnable product
 Removes yellowness , removes tough stains
 Color: Multi",,,12/31/2020,1,1,0,0,1,0,[],0
353885,46,101165-5.jpg,Kelloggs Chocos Assorted(26g X 6),"[""101165-5.jpg"","""","""","""","""",""""]",60,60,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"Chocos Crunchy Bites : Energy 390 kcal, Protein 7.5 g.
 Total Carbohydrates 84.9 g, Total Fat 3.1 g, Chocos Duet : Energy 384 kcal, Protein 8.2 g.
 Total Carbohydrates 83.9 g, Total Fat 2.5 g., Chocos Moons and Stars : Energy 390 kcal, Protein 8.6 g, Total Carbohydrates 83.9 g.
 Total Fat 3.0 g., Chocos: Energy 387 kcal, Protein 9.0 g, Total Carbohydrates 83.6 g, Total Fat 2.9 g.",,,12/31/2020,1,1,0,0,1,0,[],0
353894,46,101165-5.jpg,Fine Life Lemon Hand Wash Pouch (180ml),"[""101165-5.jpg"","""","""","""","""",""""]",54,54,0,1,6,45,0,0,0,0,0,0,1,1,0,0,0,0,Quantity: 180 mlnSoft and GentlenGives effective resultsnn,,,12/31/2020,1,1,0,0,1,0,[],0
356612,46,101165-5.jpg,Aro Rose Toilet Cleaner(500ml X 2),"[""101165-5.jpg"","""","""","""","""",""""]",86,86,0,1,7,20,0,0,0,0,0,0,1,1,0,0,0,0,"Disinfectant Toilet Cleaner that removes tough stains
 Removes 10X more yellowish stain
 Freshens the toilet by killing 99.9 percent of germs
 Thick liquid which clings and cleans from rim to U-bend",,,12/31/2020,1,1,0,0,1,0,[],0
356613,46,101165-5.jpg,Aro Orange Toilet Cleaner(500ml X 2),"[""101165-5.jpg"","""","""","""","""",""""]",86,86,0,1,7,20,0,0,0,0,0,0,1,1,0,0,0,0,"Disinfectant Toilet Cleaner that removes tough stains
 Removes 10X more yellowish stain
 Freshens the toilet by killing 99.9 percent of germs
 Thick liquid which clings and cleans from rim to U-bend",,,12/31/2020,1,1,0,0,1,0,[],0
