id,tags
255850,13170|13197|194|14482|5031|13286|14527|14492|427|429|301
271073,13170|13197|194|12600|14482|5031|13286|14527|14494|427|429|301
308609,13170|13197|194|14482|5031|13286|14527|14492|427|429|301
337072,13170|13197|194|14482|5031|13286|14527|14530|14492|427|429|301
421279,13170|13197|194|14482|5031|13286|14527|14492|427|429|301
301278,13170|13197|194|14482|5031|13286|14527|14492|427|429|301
255849,13170|13197|194|14482|5031|13286|14527|14531|14492|427|429|301
300440,13170|13197|194|14482|5031|13286|14527|14531|14492|427|429|301
300441,13170|13197|194|12600|14482|5031|13286|14527|14531|14494|427|429|301
255848,13170|13197|194|14482|5031|13286|14527|14492|427|429|301
255843,13170|13197|194|12600|14482|5031|13286|14527|14494|427|429|301
247282,13170|13197|194|14482|5031|13286|14527|14492|427|429|301
214216,13170|13197|194|12600|14482|5031|13286|14527|14494|427|429|301
264590,13170|13195|473|15002|15003|5021|882|329|1211|346|13628|962
264515,13170|13195|473|15002|5021|882|329|1211|346|13628|962
264516,13170|13195|473|15002|5021|882|329|1211|346|13628|962
264591,13170|13195|473|15002|5021|882|329|1211|346|13628|962
299129,13170|13195|473|15002|5021|882|329|1211|346|13628|962
333869,13170|12653|5875|5930|5981|408|6355|14683|14686|15660|356
281757,13170|14569|5875|981|14816|14818|14824|266|356
399517,13170|13193|5160|14180|14341|14340|14339
390131,13170|13194|8049|10760|1482|15570|15572|15574|944|432|347|12408
390135,13170|13194|8049|10761|1490|15570|15572|15575|944|432|347|12408
224835,13170|13196|286|1917|14547|14540|14539|6054|13270|306
285138,13170|13195|8050|1510|878|351|15357|346|13628|962
303974,13170|14569|7672|14574|14571|14572|14573|14576|6442|14568|356
134006,13170|14569|7672|14574|14571|14572|14573|14575|6442|14568|356
329297,13170|14569|7672|6335|14759|14761|14762|6451|14757|14758|14764|412|356
298198,13170|14569|7672|7964|14773|14775|14776|14780|6400|411|356
276757,13170|14569|7672|14682|14689|14690|14694|14570|408|356
276758,13170|14569|7672|14682|14689|14690|14694|14695|14570|408|356
274184,13170|14569|7672|14683|14686|14694|14695|14570|408|356
298200,13170|14569|7672|14774|14775|14776|14784|6400|411|356
282871,13170|13195|772|387|15364|15363|15372|15373|346|13628|962
360843,13170|13195|884|14923|14918|14914|14919|292|346|13628|962
SB0002,13170|13197|952|14484|14482|14505|12696|927|896|301
387227,13170|13169|13207|254|886|14118|14319|14303
387226,13170|13169|13207|247|287|14322
269800,13170|13197|13207|316|14482|12583|14485|955|301
387317,13170|13169|13207|287|926|13305|247|256
273071,13170|13169|13207|254|886|14319|14303
277019,13170|13197|13207|247|14499|14482|14500|14481|1923|301
387318,13170|13169|13207|287|926|13305|247|256
387316,13170|13169|13207|287|926|13305|247|256
387225,13170|13169|13207|247|14292|248|871|14291
269798,13170|13169|13207|14292|248|871|14291
269806,13170|13169|13207|254|886|14319|14303
273072,13170|13169|13207|279|14324|14325
269803,13170|13169|13207|279|14324|14326
301147,13170|13169|13207|251|14300|13268|14301|14302
SB0009,13170|13193|952|897|1009|14509|927
387480,13170|13194|7749|5873|15571|15570|15572|944|432|347|12408
423244,13170|13194|5873|5919|5873|15571|15570|15572|15590|944|432|347|12408
308034,13170|13194|952|14508|927|5065|5873|15570|15571|944|432|347|12408
335695,13170|13194|952|14508|5979|15606|15610|1878|15611|927|12408
411250,13170|13195|875|11628|340|15365|426|346|13628|962
331418,13170|13195|875|15058|13144|488|426|346|13628|962
331426,13170|13195|875|15058|13144|488|426|346|13628|962
331422,13170|13195|875|14958|14959|14932|14951|13263|14957|978|289|426|346|13628|962
411241,13170|13195|875|11625|426|15263|15268|338|346|13628|962
331423,13170|13195|875|959|14978|14964|14977|14960|1916|261|426|346|13628|962
411239,13170|13195|875|959|14978|14964|14977|14960|1916|261|426|346|13628|962
411243,13170|13195|875|15028|15024|12586|970|15022|318|319|426|346|13628|962
411266,13170|13195|875|15004|5021|882|320|339|426|346|13628|962
331421,13170|13195|875|15139|15140|15141|15145|426|346|13628|962
331420,13170|13195|875|341|15366|15367|426|346|13628|962
411251,13170|13195|875|15161|15168|426|346|13628|962
331419,13170|13195|875|15114|15121|15122|323|426|346|13628|962
332930,13170|13195|875|15174|15178|426|346|13628|962
331417,13170|13195|875|15012|15017|1000|426|346|13628|962
411258,13170|13195|875|15234|15244|15247|263|15246|346|13628|962
336356,13170|13195|875|426|14986|14987|303|346|13628|962
359000,13170|13195|875|324|426|15368|15370|15369|346|13628|962
406862,13170|13194|5872|5917|5979|15608|1878|15611|12408
399820,13170|13194|8071|11118|1820|15570|15572|15576|944|432|347|12408
266580,13170|13195|7690|14912|14902|974|969|291|423|346|13628|962
268068,13170|13195|7690|14912|14902|974|969|291|423|346|13628|962
206776,13170|13195|7690|15228|423|346|13628|962
268937,13170|13195|7690|15225|15228|423|346|13628|962
268002,13170|13195|7690|15226|15228|423|346|13628|962
267995,13170|13195|7690|13144|488|423|346|13628|962
268033,13170|13195|7690|13144|488|423|346|13628|962
